model name,query index,answer,crash,colored reduce time,unfold time,reduce time,verification time,verification memory,solved by query simplification,state space size,original place count,original transition count,colored reduce place count,colored reduce transition count,unfolded place count,unfolded transition count,reduced place count,reduced transition count,rule A,rule B,rule C,rule D,rule E,rule F,rule G,rule H,rule I,rule J,rule K,rule L,rule M,rule N,rule O,rule P,rule Q,rule R,rule S,rule 0,rule 1,rule 2,rule 3,rule 4,rule 5
PolyORBLF-COL-S04J06T06,9,TRUE,NONE,0.000923,0.013096,0.049435,0.004941,9740,FALSE,0,81,65,69,53,492,1438,434,1384,0,120,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0
PolyORBLF-COL-S04J06T06,10,FALSE,NONE,0.000851,0.012979,0.001475,0.0,9084,TRUE,1,81,65,68,52,504,1450,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0
PolyORBLF-COL-S04J06T06,11,NONE,NONE,0.000875,0.013247,0.054797,0.0,346440,FALSE,0,81,65,68,52,486,1432,452,1402,0,168,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0
PolyORBLF-COL-S04J06T06,12,TRUE,NONE,0.000871,0.013821,0.001377,0.0,9152,TRUE,1,81,65,70,54,498,1444,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0
PolyORBLF-COL-S04J06T06,13,FALSE,NONE,0.000871,0.010568,0.052565,0.004933,9168,FALSE,0,81,65,68,52,486,1432,428,1378,0,246,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0
PolyORBLF-COL-S04J06T06,14,TRUE,NONE,0.000894,0.012943,0.001152,0.0,9144,TRUE,1,81,65,70,54,534,1480,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0
PolyORBLF-COL-S04J06T06,15,TRUE,NONE,0.001172,0.010853,0.052602,0.005691,9272,FALSE,0,81,65,72,56,510,1456,488,1438,0,144,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0
PolyORBLF-COL-S04J06T06,16,TRUE,NONE,0.000815,0.010607,0.0011,0.0,8024,TRUE,1,81,65,68,52,486,1432,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0
PolyORBLF-COL-S04J06T08,1,FALSE,NONE,0.007146,0.047182,0.001706,0.0,8968,TRUE,1,81,65,68,52,616,1924,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0
PolyORBLF-COL-S04J06T08,2,TRUE,NONE,0.000994,0.012241,0.106086,0.008807,10176,FALSE,0,81,65,67,51,608,1916,556,1868,0,240,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0
PolyORBLF-COL-S04J06T08,3,TRUE,NONE,0.00124,0.01731,0.001829,0.0,9172,TRUE,1,81,65,68,52,616,1924,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0
PolyORBLF-COL-S04J06T08,4,TRUE,NONE,0.000783,0.01749,0.001955,0.0,8756,TRUE,1,81,65,69,53,624,1932,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0
PolyORBLF-COL-S04J06T08,5,TRUE,NONE,0.000902,0.017427,0.002034,0.0,9084,TRUE,1,81,65,67,51,608,1916,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0
PolyORBLF-COL-S04J06T08,6,FALSE,NONE,0.000832,0.017873,0.101719,0.004926,10368,FALSE,0,81,65,67,51,608,1916,532,1844,0,168,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0
PolyORBLF-COL-S04J06T08,7,FALSE,NONE,0.000898,0.01779,0.002143,0.0,9164,TRUE,1,81,65,69,53,624,1932,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0
PolyORBLF-COL-S04J06T08,8,FALSE,NONE,0.000938,0.017626,0.001948,0.0,10500,TRUE,1,81,65,72,56,648,1956,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0
PolyORBLF-COL-S04J06T08,9,TRUE,NONE,0.000889,0.018572,0.001862,0.0,9184,TRUE,1,81,65,70,54,632,1940,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0
PolyORBLF-COL-S04J06T08,10,NONE,NONE,0.001018,0.024987,0.094355,0.0,165984,FALSE,0,81,65,69,53,648,1956,564,1876,0,336,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0
PolyORBLF-COL-S04J06T08,11,TRUE,NONE,0.000867,0.017485,0.002073,0.0,9088,TRUE,1,81,65,69,53,624,1932,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0
PolyORBLF-COL-S04J06T08,12,TRUE,NONE,0.000838,0.017526,0.002016,0.0,9084,TRUE,1,81,65,68,52,616,1924,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0
PolyORBLF-COL-S04J06T08,13,FALSE,NONE,0.001008,0.017913,0.10591,0.005048,10388,FALSE,0,81,65,68,52,616,1924,524,1836,0,352,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0
PolyORBLF-COL-S04J06T08,14,FALSE,NONE,0.001593,0.017269,0.001563,0.0,9168,TRUE,1,81,65,69,53,624,1932,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0
PolyORBLF-COL-S04J06T08,15,TRUE,NONE,0.000936,0.01705,0.095652,0.006935,10328,FALSE,0,81,65,67,51,608,1916,524,1836,0,336,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0
PolyORBLF-COL-S04J06T08,16,FALSE,NONE,0.000856,0.017156,0.001953,0.0,9220,TRUE,1,81,65,68,52,640,1948,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0
PolyORBLF-COL-S04J06T10,1,FALSE,NONE,0.007055,0.047986,0.003098,0.0,11888,TRUE,1,81,65,70,54,826,2504,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0
PolyORBLF-COL-S04J06T10,2,NONE,NONE,0.000799,0.022965,0.165645,0.0,315400,FALSE,0,81,65,70,54,796,2474,712,2394,0,360,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0
PolyORBLF-COL-S04J06T10,3,TRUE,NONE,0.000721,0.020994,0.145931,0.008132,11736,FALSE,0,81,65,67,51,736,2414,672,2354,0,300,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0
PolyORBLF-COL-S04J06T10,4,NONE,NONE,0.00077,0.021392,0.171575,0.0,299364,FALSE,0,81,65,70,54,766,2444,682,2364,0,150,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,16,0,0,0,0
PolyORBLF-COL-S04J06T10,5,FALSE,NONE,0.000846,0.022007,0.166728,0.009265,11284,FALSE,0,81,65,67,51,736,2414,632,2314,0,420,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0
PolyORBLF-COL-S04J06T10,6,TRUE,NONE,0.000912,0.022631,0.140017,7.09009,29808,FALSE,0,81,65,68,52,776,2454,682,2364,0,410,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0
PolyORBLF-COL-S04J06T10,7,FALSE,NONE,0.000986,0.023041,0.002533,0.0,10384,TRUE,1,81,65,67,51,736,2414,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0
PolyORBLF-COL-S04J06T10,8,FALSE,NONE,0.000951,0.022136,0.145203,0.006987,11312,FALSE,0,81,65,68,52,776,2454,672,2354,0,420,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0
PolyORBLF-COL-S04J06T10,9,TRUE,NONE,0.000654,0.01848,0.002056,0.0,10476,TRUE,1,81,65,68,52,776,2454,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0
PolyORBLF-COL-S04J06T10,10,FALSE,NONE,0.000831,0.018534,0.002194,0.0,10456,TRUE,1,81,65,68,52,746,2424,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0
PolyORBLF-COL-S04J06T10,11,FALSE,NONE,0.00086,0.021464,0.14148,0.009201,10812,FALSE,0,81,65,67,51,736,2414,642,2324,0,410,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0
PolyORBLF-COL-S04J06T10,12,TRUE,NONE,0.000852,0.024252,0.140259,0.005844,11528,FALSE,0,81,65,67,51,736,2414,632,2314,0,420,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0
PolyORBLF-COL-S04J06T10,13,FALSE,NONE,0.001202,0.018341,0.148874,0.008307,11836,FALSE,0,81,65,69,53,756,2434,652,2334,0,210,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0
PolyORBLF-COL-S04J06T10,14,FALSE,NONE,0.000953,0.017911,0.002012,0.0,10420,TRUE,1,81,65,69,53,756,2434,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0
PolyORBLF-COL-S04J06T10,15,NONE,NONE,0.001059,0.017842,0.1384,0.0,359612,FALSE,0,81,65,67,51,736,2414,632,2314,0,420,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0
PolyORBLF-COL-S04J06T10,16,FALSE,NONE,0.000872,0.017695,0.002019,0.0,10136,TRUE,1,81,65,67,51,736,2414,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0
PolyORBLF-COL-S06J04T04,1,TRUE,NONE,0.007143,0.049655,0.011641,0.0,8244,TRUE,1,81,65,69,53,370,1530,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0
PolyORBLF-COL-S06J04T04,2,NONE,NONE,0.000848,0.013347,0.169273,0.0,226652,FALSE,0,81,65,68,52,366,1526,312,1478,0,168,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0
PolyORBLF-COL-S06J04T04,3,NONE,NONE,0.000813,0.016634,0.191952,0.0,216612,FALSE,0,81,65,69,53,370,1530,336,1502,0,100,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0
PolyORBLF-COL-S06J04T04,4,FALSE,NONE,0.000919,0.016339,0.002004,0.0,8548,TRUE,1,81,65,68,52,386,1546,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0
PolyORBLF-COL-S06J04T04,5,FALSE,NONE,0.000865,0.016516,0.002333,0.0,9228,TRUE,1,81,65,68,52,382,1542,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0
PolyORBLF-COL-S06J04T04,6,FALSE,NONE,0.000816,0.016285,0.190178,0.007883,8664,FALSE,0,81,65,69,53,370,1530,336,1502,0,100,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0
PolyORBLF-COL-S06J04T04,7,FALSE,NONE,0.000834,0.016004,0.001837,0.0,8548,TRUE,1,81,65,68,52,366,1526,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0
PolyORBLF-COL-S06J04T04,8,FALSE,NONE,0.000839,0.016715,0.166416,1.05541,9804,FALSE,0,81,65,67,51,362,1522,308,1474,0,168,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0
PolyORBLF-COL-S06J04T04,9,TRUE,NONE,0.00075,0.015442,0.213217,0.018006,10024,FALSE,0,81,65,75,59,430,1590,340,1506,0,188,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,836,0,9,0,0,0,0
PolyORBLF-COL-S06J04T04,10,TRUE,NONE,0.000888,0.016385,0.161416,0.004389,9304,FALSE,0,81,65,69,53,370,1530,312,1478,0,172,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0
PolyORBLF-COL-S06J04T04,11,FALSE,NONE,0.000937,0.020848,0.001616,0.0,9448,TRUE,1,81,65,70,54,374,1534,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0
PolyORBLF-COL-S06J04T04,12,TRUE,NONE,0.000845,0.015909,0.1644,0.003907,9652,FALSE,0,81,65,68,52,382,1542,308,1474,0,228,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0
PolyORBLF-COL-S06J04T04,13,NONE,NONE,0.000752,0.012411,0.140462,0.0,274292,FALSE,0,81,65,69,53,370,1530,324,1490,0,156,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0
PolyORBLF-COL-S06J04T04,14,TRUE,NONE,0.000741,0.013181,0.001395,0.0,8464,TRUE,1,81,65,72,56,382,1542,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0
PolyORBLF-COL-S06J04T04,15,FALSE,NONE,0.000784,0.01387,0.157216,0.001901,8996,FALSE,0,81,65,70,54,374,1534,324,1490,0,160,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0
PolyORBLF-COL-S06J04T04,16,FALSE,NONE,0.000968,0.013076,0.16104,0.003956,9528,FALSE,0,81,65,69,53,370,1530,348,1514,0,28,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0
PolyORBLF-COL-S06J04T06,1,TRUE,NONE,0.000971,0.025368,0.423756,0.00518,10440,FALSE,0,81,65,68,52,500,2298,422,2226,0,252,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0
PolyORBLF-COL-S06J04T06,2,NONE,NONE,0.000878,0.024328,0.278164,0.0,230776,FALSE,0,81,65,68,52,530,2328,452,2256,0,252,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0
PolyORBLF-COL-S06J04T06,3,TRUE,NONE,0.000971,0.024429,0.366486,29.1217,110620,FALSE,0,81,65,67,51,494,2292,416,2220,0,252,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0
PolyORBLF-COL-S06J04T06,4,TRUE,NONE,0.000827,0.023753,0.003007,0.0,11380,TRUE,1,81,65,68,52,500,2298,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0
PolyORBLF-COL-S06J04T06,5,FALSE,NONE,0.00083,0.024124,0.32053,0.00467,11368,FALSE,0,81,65,67,51,494,2292,422,2226,0,228,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0
PolyORBLF-COL-S06J04T06,6,NONE,NONE,0.000818,0.023916,0.533638,0.0,184084,FALSE,0,81,65,69,53,506,2304,452,2256,0,150,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,17,0,0,0,0
PolyORBLF-COL-S06J04T06,7,FALSE,NONE,0.000954,0.023553,0.356633,79.6308,137612,FALSE,0,81,65,67,51,494,2292,452,2256,0,144,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0
PolyORBLF-COL-S06J04T06,8,TRUE,NONE,0.000825,0.018694,0.002405,0.0,9880,TRUE,1,81,65,69,53,506,2304,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0
PolyORBLF-COL-S06J04T06,9,TRUE,NONE,0.000947,0.02038,0.354873,0.007237,11536,FALSE,0,81,65,67,51,494,2292,416,2220,0,252,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0
PolyORBLF-COL-S06J04T06,10,FALSE,NONE,0.000834,0.022811,0.002772,0.0,11472,TRUE,1,81,65,69,53,506,2304,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0
PolyORBLF-COL-S06J04T06,11,NONE,NONE,0.000957,0.019374,0.327969,0.0,273588,FALSE,0,81,65,67,51,494,2292,416,2220,0,252,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0
PolyORBLF-COL-S06J04T06,12,FALSE,NONE,0.000789,0.018593,0.002406,0.0,11212,TRUE,1,81,65,69,53,506,2304,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0
PolyORBLF-COL-S06J04T06,13,TRUE,NONE,0.00085,0.016417,0.002184,0.0,11048,TRUE,1,81,65,72,56,524,2322,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0
PolyORBLF-COL-S06J04T06,14,TRUE,NONE,0.00082,0.019405,0.315411,0.107776,11496,FALSE,0,81,65,68,52,500,2298,434,2238,0,138,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0
PolyORBLF-COL-S06J04T06,15,FALSE,NONE,0.000976,0.017668,0.00248,0.0,10144,TRUE,1,81,65,67,51,494,2292,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0
PolyORBLF-COL-S06J04T06,16,TRUE,NONE,0.000929,0.017556,0.315987,0.002528,11472,FALSE,0,81,65,70,54,512,2310,428,2232,0,174,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0
PolyORBLF-COL-S06J04T08,1,FALSE,NONE,0.006811,0.06039,0.733879,0.011821,13400,FALSE,0,81,65,68,52,666,3110,564,3014,0,336,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0
PolyORBLF-COL-S06J04T08,2,TRUE,NONE,0.000876,0.033431,0.760615,0.008416,13092,FALSE,0,81,65,67,51,626,3070,524,2974,0,336,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0
PolyORBLF-COL-S06J04T08,3,TRUE,NONE,0.000877,0.032497,0.75982,0.012026,12732,FALSE,0,81,65,67,51,626,3070,524,2974,0,336,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0
PolyORBLF-COL-S06J04T08,4,FALSE,NONE,0.000801,0.032818,0.005142,0.0,12236,TRUE,1,81,65,68,52,634,3078,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0
PolyORBLF-COL-S06J04T08,5,FALSE,NONE,0.000827,0.030686,0.699998,0.021429,13144,FALSE,0,81,65,68,52,634,3078,548,2998,0,208,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0
PolyORBLF-COL-S06J04T08,6,FALSE,NONE,0.000977,0.035211,0.660339,0.008521,13524,FALSE,0,81,65,69,53,642,3086,572,3022,0,160,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0
PolyORBLF-COL-S06J04T08,7,FALSE,NONE,0.000835,0.032761,0.64511,0.081211,13740,FALSE,0,81,65,68,52,666,3110,564,3014,0,336,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0
PolyORBLF-COL-S06J04T08,8,FALSE,NONE,0.000895,0.032349,0.005094,0.0,12256,TRUE,1,81,65,69,53,642,3086,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0
PolyORBLF-COL-S06J04T08,9,TRUE,NONE,0.000888,0.031451,0.654372,0.008549,13288,FALSE,0,81,65,67,51,626,3070,580,3030,0,72,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0
PolyORBLF-COL-S06J04T08,10,FALSE,NONE,0.000832,0.034484,0.004643,0.0,13440,TRUE,1,81,65,69,53,642,3086,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0
PolyORBLF-COL-S06J04T08,11,FALSE,NONE,0.000716,0.030724,0.755536,4.24316,23216,FALSE,0,81,65,70,54,650,3094,596,3046,0,184,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0
PolyORBLF-COL-S06J04T08,12,TRUE,NONE,0.000859,0.030507,0.629439,0.00683,13600,FALSE,0,81,65,68,52,634,3078,532,2982,0,224,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0
PolyORBLF-COL-S06J04T08,13,FALSE,NONE,0.000746,0.024544,0.00348,0.0,12196,TRUE,1,81,65,71,55,658,3102,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0
PolyORBLF-COL-S06J04T08,14,FALSE,NONE,0.000958,0.026051,0.004185,0.0,12416,TRUE,1,81,65,68,52,634,3078,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0
PolyORBLF-COL-S06J04T08,15,FALSE,NONE,0.00106,0.02607,0.635932,0.008115,13512,FALSE,0,81,65,68,52,634,3078,588,3038,0,72,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0
PolyORBLF-COL-S06J04T08,16,TRUE,NONE,0.000832,0.026632,0.004388,0.0,12212,TRUE,1,81,65,67,51,626,3070,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0
PolyORBLF-COL-S06J06T04,1,FALSE,NONE,0.006865,0.05291,0.196899,0.00652,9940,FALSE,0,81,65,67,51,406,1674,376,1650,0,120,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0
PolyORBLF-COL-S06J06T04,2,TRUE,NONE,0.000974,0.018131,0.00225,0.0,8892,TRUE,1,81,65,68,52,410,1678,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0
PolyORBLF-COL-S06J06T04,3,FALSE,NONE,0.00102,0.023967,0.190871,0.007743,9504,FALSE,0,81,65,67,51,406,1674,352,1626,0,192,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0
PolyORBLF-COL-S06J06T04,4,TRUE,NONE,0.000839,0.017302,0.194834,0.00906,10028,FALSE,0,81,65,74,58,434,1702,396,1670,0,124,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0
PolyORBLF-COL-S06J06T04,5,FALSE,NONE,0.000811,0.017414,0.192149,0.007871,9608,FALSE,0,81,65,67,51,406,1674,352,1626,0,192,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0
PolyORBLF-COL-S06J06T04,6,NONE,NONE,0.000816,0.01729,0.183195,0.0,185036,FALSE,0,81,65,69,53,414,1682,388,1662,0,24,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0
PolyORBLF-COL-S06J06T04,7,NONE,NONE,0.000642,0.01469,0.166695,0.0,226996,FALSE,0,81,65,68,52,430,1698,376,1650,0,192,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0
PolyORBLF-COL-S06J06T04,8,NONE,NONE,0.000885,0.017187,0.163825,0.0,203156,FALSE,0,81,65,68,52,410,1678,360,1634,0,172,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0
PolyORBLF-COL-S06J06T04,9,NONE,NONE,0.000948,0.014134,0.160163,0.0,321720,FALSE,0,81,65,68,52,410,1678,376,1650,0,124,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0
PolyORBLF-COL-S06J06T04,10,NONE,NONE,0.001009,0.014447,0.141609,0.0,256944,FALSE,0,81,65,70,54,418,1686,392,1666,0,104,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0
PolyORBLF-COL-S06J06T04,11,FALSE,NONE,0.000902,0.012509,0.001456,0.0,8684,TRUE,1,81,65,68,52,410,1678,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0
PolyORBLF-COL-S06J06T04,12,FALSE,NONE,0.000794,0.013218,0.001537,0.0,8888,TRUE,1,81,65,69,53,438,1706,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0
PolyORBLF-COL-S06J06T04,13,NONE,NONE,0.00098,0.012698,0.141546,0.0,305132,FALSE,0,81,65,69,53,414,1682,360,1634,0,188,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0
PolyORBLF-COL-S06J06T04,14,FALSE,NONE,0.00095,0.014104,0.00147,0.0,8804,TRUE,1,81,65,67,51,406,1674,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0
PolyORBLF-COL-S06J06T04,15,TRUE,NONE,0.000941,0.012722,0.146355,0.005129,10064,FALSE,0,81,65,67,51,406,1674,380,1654,0,116,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0
PolyORBLF-COL-S06J06T04,16,FALSE,NONE,0.000811,0.014745,0.144874,3.26792,25396,FALSE,0,81,65,67,51,406,1674,352,1626,0,192,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0
PolyORBLF-COL-S06J06T06,1,FALSE,NONE,0.007066,0.055251,0.003489,0.0,10664,TRUE,1,81,65,67,51,550,2520,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0
PolyORBLF-COL-S06J06T06,2,FALSE,NONE,0.000815,0.019165,0.430348,0.008559,11604,FALSE,0,81,65,68,52,556,2526,484,2460,0,276,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0
PolyORBLF-COL-S06J06T06,3,FALSE,NONE,0.000913,0.025992,0.003642,0.0,10808,TRUE,1,81,65,67,51,550,2520,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0
PolyORBLF-COL-S06J06T06,4,TRUE,NONE,0.000825,0.026292,0.003782,0.0,10668,TRUE,1,81,65,67,51,550,2520,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0
PolyORBLF-COL-S06J06T06,5,FALSE,NONE,0.00097,0.026324,0.424377,11.7158,30508,FALSE,0,81,65,67,51,550,2520,478,2454,0,282,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0
