model name,query index,answer,colored reduce time,unfold time,reduce time,verification time,verification memory,solved by query simplification,state space size,original place count,original transition count,colored reduce place count,colored reduce transition count,unfolded place count, unfolded transition count,reduced place count,reduced transition count,rule A,rule B,rule C,rule D,rule E,rule F,rule G,rule H,rule I,rule 1,rule 2
PolyORBLF-COL-S06J04T04,5,FALSE,0.0,0.0158,0.108952,0.0,11912,TRUE,0,81,65,81,65,454,1614,344,1510,0,332,6,0,0,0,0,0,0,0,0
PolyORBLF-COL-S06J04T04,6,FALSE,0.0,0.0152,0.105506,0.008484,11912,FALSE,0,81,65,81,65,454,1614,344,1510,0,324,6,0,0,0,0,0,0,0,0
PolyORBLF-COL-S06J04T04,7,FALSE,0.0,0.015027,0.104172,0.0,11908,TRUE,0,81,65,81,65,454,1614,324,1490,0,392,6,0,0,0,0,0,0,0,0
PolyORBLF-COL-S06J04T04,8,FALSE,0.0,0.015099,0.105788,1.99096,11908,FALSE,0,81,65,81,65,454,1614,316,1482,0,400,6,0,0,0,0,0,0,0,0
PolyORBLF-COL-S06J04T04,9,TRUE,0.0,0.014926,0.103299,0.137601,12176,FALSE,0,81,65,81,65,454,1614,412,1578,0,56,6,0,0,0,0,0,0,0,0
PolyORBLF-COL-S06J04T06,1,TRUE,0.0,0.019025,0.198839,0.003551,15868,FALSE,0,81,65,81,65,632,2430,434,2238,0,594,6,0,0,0,0,0,0,0,0
PolyORBLF-COL-S06J04T06,10,NONE,0.0,0.022093,0.227415,0.0,51572,FALSE,0,81,65,81,65,632,2430,440,2244,0,504,6,0,0,0,0,0,0,0,0
PolyORBLF-COL-S06J04T06,11,NONE,0.0,0.022322,0.233158,0.0,93464,FALSE,0,81,65,81,65,632,2430,428,2232,0,600,6,0,0,0,0,0,0,0,0
PolyORBLF-COL-S06J04T06,12,FALSE,0.0,0.024281,0.219941,0.0,15872,TRUE,0,81,65,81,65,632,2430,476,2280,0,480,6,0,0,0,0,0,0,0,0
PolyORBLF-COL-S06J04T06,13,TRUE,0.0,0.018701,0.203463,0.0,15872,TRUE,0,81,65,81,65,632,2430,458,2262,0,444,6,0,0,0,0,0,0,0,0
PolyORBLF-COL-S06J04T06,14,TRUE,0.0,0.019508,0.210568,0.009742,15872,FALSE,0,81,65,81,65,632,2430,446,2250,0,480,6,0,0,0,0,0,0,0,0
PolyORBLF-COL-S06J04T06,15,FALSE,0.0,0.022029,0.215063,0.0,15868,TRUE,0,81,65,81,65,632,2430,428,2232,0,600,6,0,0,0,0,0,0,0,0
PolyORBLF-COL-S06J04T06,16,TRUE,0.0,0.017522,0.195299,0.002785,15872,FALSE,0,81,65,81,65,632,2430,440,2244,0,510,6,0,0,0,0,0,0,0,0
PolyORBLF-COL-S06J04T06,2,NONE,0.0,0.022341,0.227114,0.0,67368,FALSE,0,81,65,81,65,632,2430,464,2268,0,420,6,0,0,0,0,0,0,0,0
PolyORBLF-COL-S06J04T06,3,TRUE,0.0,0.022739,0.228041,32.526,113104,FALSE,0,81,65,81,65,632,2430,428,2232,0,600,6,0,0,0,0,0,0,0,0
PolyORBLF-COL-S06J04T06,4,TRUE,0.0,0.022065,0.246742,0.0,15868,TRUE,0,81,65,81,65,632,2430,428,2232,0,600,6,0,0,0,0,0,0,0,0
PolyORBLF-COL-S06J04T06,5,FALSE,0.0,0.022762,0.231754,0.00618,15868,FALSE,0,81,65,81,65,632,2430,440,2244,0,570,6,0,0,0,0,0,0,0,0
PolyORBLF-COL-S06J04T06,6,NONE,0.0,0.025202,0.25175,0.0,58588,FALSE,0,81,65,81,65,632,2430,470,2274,0,486,6,0,0,0,0,0,0,0,0
PolyORBLF-COL-S06J04T06,7,NONE,0.0,0.023336,0.236314,0.0,50096,FALSE,0,81,65,81,65,632,2430,464,2268,0,492,6,0,0,0,0,0,0,0,0
PolyORBLF-COL-S06J04T06,8,TRUE,0.0,0.022466,0.238757,0.0,15868,TRUE,0,81,65,81,65,632,2430,446,2250,0,576,6,0,0,0,0,0,0,0,0
PolyORBLF-COL-S06J04T06,9,TRUE,0.0,0.022603,0.227132,0.009666,15868,FALSE,0,81,65,81,65,632,2430,428,2232,0,600,6,0,0,0,0,0,0,0,0
PolyORBLF-COL-S06J04T08,1,FALSE,0.0,0.022709,0.350467,0.012298,21196,FALSE,0,81,65,81,65,810,3254,580,3030,0,680,6,0,0,0,0,0,0,0,0
PolyORBLF-COL-S06J04T08,10,FALSE,0.0,0.030549,0.403201,0.0,22236,TRUE,0,81,65,81,65,810,3254,604,3054,0,640,6,0,0,0,0,0,0,0,0
PolyORBLF-COL-S06J04T08,11,FALSE,0.0,0.029492,0.398298,6.16033,24016,FALSE,0,81,65,81,65,810,3254,612,3062,0,600,6,0,0,0,0,0,0,0,0
PolyORBLF-COL-S06J04T08,12,TRUE,0.0,0.03334,0.381417,0.063305,20960,FALSE,0,81,65,81,65,810,3254,564,3014,0,664,6,0,0,0,0,0,0,0,0
PolyORBLF-COL-S06J04T08,13,FALSE,0.0,0.030257,0.38972,0.0,23520,TRUE,0,81,65,81,65,810,3254,612,3062,0,600,6,0,0,0,0,0,0,0,0
PolyORBLF-COL-S06J04T08,14,FALSE,0.0,0.028719,0.400265,0.0,22944,TRUE,0,81,65,81,65,810,3254,548,2998,0,792,6,0,0,0,0,0,0,0,0
PolyORBLF-COL-S06J04T08,15,FALSE,0.0,0.024791,0.386941,0.006382,22868,FALSE,0,81,65,81,65,810,3254,596,3046,0,536,6,0,0,0,0,0,0,0,0
PolyORBLF-COL-S06J04T08,16,TRUE,0.0,0.028415,0.351875,0.0,21404,TRUE,0,81,65,81,65,810,3254,548,2998,0,792,6,0,0,0,0,0,0,0,0
PolyORBLF-COL-S06J04T08,2,TRUE,0.0,0.029721,0.40462,0.006849,21408,FALSE,0,81,65,81,65,810,3254,540,2990,0,800,6,0,0,0,0,0,0,0,0
PolyORBLF-COL-S06J04T08,3,TRUE,0.0,0.030038,0.399362,0.012767,23124,FALSE,0,81,65,81,65,810,3254,540,2990,0,800,6,0,0,0,0,0,0,0,0
PolyORBLF-COL-S06J04T08,4,FALSE,0.0,0.031358,0.422676,0.0,22596,TRUE,0,81,65,81,65,810,3254,548,2998,0,792,6,0,0,0,0,0,0,0,0
PolyORBLF-COL-S06J04T08,5,FALSE,0.0,0.030053,0.409432,0.023976,21136,FALSE,0,81,65,81,65,810,3254,556,3006,0,672,6,0,0,0,0,0,0,0,0
PolyORBLF-COL-S06J04T08,6,FALSE,0.0,0.030311,0.414977,0.005826,22200,FALSE,0,81,65,81,65,810,3254,596,3046,0,576,6,0,0,0,0,0,0,0,0
PolyORBLF-COL-S06J04T08,7,FALSE,0.0,0.029486,0.400524,0.007279,23152,FALSE,0,81,65,81,65,810,3254,596,3046,0,640,6,0,0,0,0,0,0,0,0
PolyORBLF-COL-S06J04T08,8,FALSE,0.0,0.029825,0.402596,0.0,24028,TRUE,0,81,65,81,65,810,3254,564,3014,0,752,6,0,0,0,0,0,0,0,0
PolyORBLF-COL-S06J04T08,9,NONE,0.0,0.032499,0.415408,0.0,42036,FALSE,0,81,65,81,65,810,3254,596,3046,0,536,6,0,0,0,0,0,0,0,0
PolyORBLF-COL-S06J06T04,1,FALSE,0.0,0.011868,0.091074,0.005897,12436,FALSE,0,81,65,81,65,506,1774,384,1658,0,424,6,0,0,0,0,0,0,0,0
PolyORBLF-COL-S06J06T04,10,NONE,0.0,0.016289,0.105617,0.0,105188,FALSE,0,81,65,81,65,506,1774,396,1670,0,404,6,0,0,0,0,0,0,0,0
PolyORBLF-COL-S06J06T04,11,FALSE,0.0,0.015431,0.105284,0.0,12436,TRUE,0,81,65,81,65,506,1774,360,1634,0,496,6,0,0,0,0,0,0,0,0
PolyORBLF-COL-S06J06T04,12,FALSE,0.0,0.013222,0.09388,0.0,12700,TRUE,0,81,65,81,65,506,1774,404,1678,0,380,6,0,0,0,0,0,0,0,0
PolyORBLF-COL-S06J06T04,13,NONE,0.0,0.017336,0.103791,0.0,88516,FALSE,0,81,65,81,65,506,1774,368,1642,0,472,6,0,0,0,0,0,0,0,0
PolyORBLF-COL-S06J06T04,14,FALSE,0.0,0.013657,0.103641,0.0,12440,TRUE,0,81,65,81,65,506,1774,368,1642,0,476,6,0,0,0,0,0,0,0,0
PolyORBLF-COL-S06J06T04,15,TRUE,0.0,0.012795,0.098805,0.007037,12440,FALSE,0,81,65,81,65,506,1774,388,1662,0,420,6,0,0,0,0,0,0,0,0
PolyORBLF-COL-S06J06T04,16,FALSE,0.0,0.013858,0.091589,4.03073,28404,FALSE,0,81,65,81,65,506,1774,360,1634,0,496,6,0,0,0,0,0,0,0,0
PolyORBLF-COL-S06J06T04,2,TRUE,0.0,0.016119,0.105213,0.0,12440,TRUE,0,81,65,81,65,506,1774,364,1638,0,492,6,0,0,0,0,0,0,0,0
PolyORBLF-COL-S06J06T04,3,FALSE,0.0,0.016069,0.103847,0.00781,12436,FALSE,0,81,65,81,65,506,1774,360,1634,0,496,6,0,0,0,0,0,0,0,0
PolyORBLF-COL-S06J06T04,4,TRUE,0.0,0.016027,0.10492,0.081169,12704,FALSE,0,81,65,81,65,506,1774,404,1678,0,388,6,0,0,0,0,0,0,0,0
PolyORBLF-COL-S06J06T04,5,FALSE,0.0,0.01585,0.103037,0.008542,12440,FALSE,0,81,65,81,65,506,1774,360,1634,0,496,6,0,0,0,0,0,0,0,0
PolyORBLF-COL-S06J06T04,6,NONE,0.0,0.016052,0.108227,0.0,49932,FALSE,0,81,65,81,65,506,1774,396,1670,0,320,6,0,0,0,0,0,0,0,0
PolyORBLF-COL-S06J06T04,7,NONE,0.0,0.020308,0.10434,0.0,81184,FALSE,0,81,65,81,65,506,1774,384,1658,0,328,6,0,0,0,0,0,0,0,0
PolyORBLF-COL-S06J06T04,8,NONE,0.0,0.015717,0.10449,0.0,68712,FALSE,0,81,65,81,65,506,1774,368,1642,0,460,6,0,0,0,0,0,0,0,0
PolyORBLF-COL-S06J06T04,9,NONE,0.0,0.015968,0.103528,0.0,40648,FALSE,0,81,65,81,65,506,1774,388,1662,0,420,6,0,0,0,0,0,0,0,0
PolyORBLF-COL-S06J06T06,1,FALSE,0.0,0.01896,0.196716,0.0,16664,TRUE,0,81,65,81,65,700,2670,490,2466,0,738,6,0,0,0,0,0,0,0,0
PolyORBLF-COL-S06J06T06,10,NONE,0.0,0.024193,0.230475,0.0,57128,FALSE,0,81,65,81,65,700,2670,490,2466,0,738,6,0,0,0,0,0,0,0,0
PolyORBLF-COL-S06J06T06,11,FALSE,0.0,0.0241,0.230036,0.00919,16664,FALSE,0,81,65,81,65,700,2670,490,2466,0,738,6,0,0,0,0,0,0,0,0
PolyORBLF-COL-S06J06T06,12,TRUE,0.0,0.023668,0.22698,0.0,16664,TRUE,0,81,65,81,65,700,2670,484,2460,0,744,6,0,0,0,0,0,0,0,0
PolyORBLF-COL-S06J06T06,13,TRUE,0.0,0.023876,0.233085,0.010069,16924,FALSE,0,81,65,81,65,700,2670,538,2514,0,606,6,0,0,0,0,0,0,0,0
PolyORBLF-COL-S06J06T06,14,NONE,0.0,0.025241,0.249415,0.0,99364,FALSE,0,81,65,81,65,700,2670,484,2460,0,744,6,0,0,0,0,0,0,0,0
PolyORBLF-COL-S06J06T06,15,TRUE,0.0,0.020822,0.203887,0.0,16660,TRUE,0,81,65,81,65,700,2670,484,2460,0,744,6,0,0,0,0,0,0,0,0
PolyORBLF-COL-S06J06T06,16,FALSE,0.0,0.022884,0.21813,0.009776,16660,FALSE,0,81,65,81,65,700,2670,502,2478,0,726,6,0,0,0,0,0,0,0,0
PolyORBLF-COL-S06J06T06,2,FALSE,0.0,0.024088,0.232653,0.010482,16664,FALSE,0,81,65,81,65,700,2670,496,2472,0,720,6,0,0,0,0,0,0,0,0
PolyORBLF-COL-S06J06T06,3,FALSE,0.0,0.024276,0.229695,0.0,16664,TRUE,0,81,65,81,65,700,2670,490,2466,0,720,6,0,0,0,0,0,0,0,0
PolyORBLF-COL-S06J06T06,4,TRUE,0.0,0.024274,0.22621,0.0,16664,TRUE,0,81,65,81,65,700,2670,496,2472,0,714,6,0,0,0,0,0,0,0,0
PolyORBLF-COL-S06J06T06,5,FALSE,0.0,0.023922,0.243224,0.20237,16660,FALSE,0,81,65,81,65,700,2670,490,2466,0,738,6,0,0,0,0,0,0,0,0
PolyORBLF-COL-S06J06T06,6,TRUE,0.0,0.024339,0.226725,0.004474,16660,FALSE,0,81,65,81,65,700,2670,496,2472,0,714,6,0,0,0,0,0,0,0,0
PolyORBLF-COL-S06J06T06,7,TRUE,0.0,0.024737,0.23056,0.006125,16664,FALSE,0,81,65,81,65,700,2670,484,2460,0,744,6,0,0,0,0,0,0,0,0
PolyORBLF-COL-S06J06T06,8,FALSE,0.0,0.024563,0.233889,0.0,16664,TRUE,0,81,65,81,65,700,2670,532,2508,0,606,6,0,0,0,0,0,0,0,0
PolyORBLF-COL-S06J06T06,9,FALSE,0.0,0.024151,0.232059,0.004907,16664,FALSE,0,81,65,81,65,700,2670,496,2472,0,612,6,0,0,0,0,0,0,0,0
PolyORBLF-COL-S06J06T08,1,FALSE,0.0,0.025448,0.361351,0.005036,22888,FALSE,0,81,65,81,65,894,3574,680,3366,0,784,6,0,0,0,0,0,0,0,0
PolyORBLF-COL-S06J06T08,10,TRUE,0.0,0.032558,0.392264,0.005327,24940,FALSE,0,81,65,81,65,894,3574,776,3462,0,328,6,0,0,0,0,0,0,0,0
PolyORBLF-COL-S06J06T08,11,FALSE,0.0,0.031905,0.406715,0.0,22700,TRUE,0,81,65,81,65,894,3574,632,3318,0,808,6,0,0,0,0,0,0,0,0
PolyORBLF-COL-S06J06T08,12,TRUE,0.0,0.032173,0.398713,0.0,23292,TRUE,0,81,65,81,65,894,3574,624,3310,0,960,6,0,0,0,0,0,0,0,0
PolyORBLF-COL-S06J06T08,13,TRUE,0.0,0.031884,0.39117,0.015036,23920,FALSE,0,81,65,81,65,894,3574,680,3366,0,800,6,0,0,0,0,0,0,0,0
PolyORBLF-COL-S06J06T08,14,FALSE,0.0,0.033001,0.402285,0.010418,22592,FALSE,0,81,65,81,65,894,3574,608,3294,0,992,6,0,0,0,0,0,0,0,0
PolyORBLF-COL-S06J06T08,15,FALSE,0.0,0.032091,0.36622,0.0,22648,TRUE,0,81,65,81,65,894,3574,624,3310,0,976,6,0,0,0,0,0,0,0,0
PolyORBLF-COL-S06J06T08,16,NONE,0.0,0.025899,0.358601,0.0,64852,FALSE,0,81,65,81,65,894,3574,616,3302,0,960,6,0,0,0,0,0,0,0,0
PolyORBLF-COL-S06J06T08,2,NONE,0.0,0.041911,0.407495,0.0,44884,FALSE,0,81,65,81,65,894,3574,640,3326,0,960,6,0,0,0,0,0,0,0,0
PolyORBLF-COL-S06J06T08,3,FALSE,0.0,0.031821,0.403076,0.0,23392,TRUE,0,81,65,81,65,894,3574,632,3318,0,952,6,0,0,0,0,0,0,0,0
PolyORBLF-COL-S06J06T08,4,FALSE,0.0,0.03171,0.405659,0.0,22428,TRUE,0,81,65,81,65,894,3574,688,3374,0,632,6,0,0,0,0,0,0,0,0
PolyORBLF-COL-S06J06T08,5,FALSE,0.0,0.031827,0.398535,0.012702,22652,FALSE,0,81,65,81,65,894,3574,680,3366,0,608,6,0,0,0,0,0,0,0,0
PolyORBLF-COL-S06J06T08,6,FALSE,0.0,0.033652,0.4067,0.0,22272,TRUE,0,81,65,81,65,894,3574,656,3342,0,848,6,0,0,0,0,0,0,0,0
PolyORBLF-COL-S06J06T08,7,FALSE,0.0,0.03133,0.40282,8.1262,34204,FALSE,0,81,65,81,65,894,3574,672,3358,0,808,6,0,0,0,0,0,0,0,0
PolyORBLF-COL-S06J06T08,8,FALSE,0.0,0.031686,0.402772,0.011813,22664,FALSE,0,81,65,81,65,894,3574,664,3350,0,840,6,0,0,0,0,0,0,0,0
PolyORBLF-COL-S06J06T08,9,FALSE,0.0,0.032461,0.410416,0.0,23708,TRUE,0,81,65,81,65,894,3574,608,3294,0,992,6,0,0,0,0,0,0,0,0
PolyORBNT-COL-S05J20,1,NONE,0.0,0.005801,0.004434,0.0,204124,FALSE,0,48,38,48,38,349,555,294,505,0,308,5,0,0,0,0,0,0,0,0
PolyORBNT-COL-S05J20,10,FALSE,0.0,0.005626,0.005455,0.006501,7972,FALSE,0,48,38,48,38,349,555,312,523,0,254,5,0,0,0,0,0,0,0,0
PolyORBNT-COL-S05J20,11,TRUE,0.0,0.005186,0.005338,0.004386,7836,FALSE,0,48,38,48,38,349,555,290,501,0,318,5,0,0,0,0,0,0,0,0
PolyORBNT-COL-S05J20,12,FALSE,0.0,0.004237,0.004745,0.0,6180,TRUE,0,48,38,48,38,349,555,292,503,0,316,5,0,0,0,0,0,0,0,0
PolyORBNT-COL-S05J20,13,TRUE,0.0,0.005178,0.004735,0.0,6420,TRUE,0,48,38,48,38,349,555,336,547,0,84,5,0,0,0,0,0,0,0,0
PolyORBNT-COL-S05J20,14,TRUE,0.0,0.004985,0.005399,0.0,6188,TRUE,0,48,38,48,38,349,555,290,501,0,318,5,0,0,0,0,0,0,0,0
PolyORBNT-COL-S05J20,15,FALSE,0.0,0.005174,0.005114,0.0,6252,TRUE,0,48,38,48,38,349,555,291,502,0,313,5,0,0,0,0,0,0,0,0
PolyORBNT-COL-S05J20,16,TRUE,0.0,0.00476,0.005357,0.006014,8036,FALSE,0,48,38,48,38,349,555,313,524,0,205,5,0,0,0,0,0,0,0,0
PolyORBNT-COL-S05J20,2,NONE,0.0,0.005022,0.005181,0.0,194276,FALSE,0,48,38,48,38,349,555,336,547,0,84,5,0,0,0,0,0,0,0,0
PolyORBNT-COL-S05J20,3,NONE,0.0,0.00537,0.005254,0.0,197632,FALSE,0,48,38,48,38,349,555,291,502,0,213,5,0,0,0,0,0,0,0,0
PolyORBNT-COL-S05J20,4,NONE,0.0,0.005011,0.0053,0.0,296240,FALSE,0,48,38,48,38,349,555,295,506,0,241,5,0,0,0,0,0,0,0,0
PolyORBNT-COL-S05J20,5,FALSE,0.0,0.005177,0.005931,0.0,6368,TRUE,0,48,38,48,38,349,555,315,526,0,95,5,0,0,0,0,0,0,0,0
PolyORBNT-COL-S05J20,6,FALSE,0.0,0.004481,0.005111,0.0,6184,TRUE,0,48,38,48,38,349,555,290,501,0,318,5,0,0,0,0,0,0,0,0
PolyORBNT-COL-S05J20,7,TRUE,0.0,0.005624,0.003848,0.0,6460,TRUE,0,48,38,48,38,349,555,343,549,0,177,0,0,0,0,0,0,0,0,0
PolyORBNT-COL-S05J20,8,FALSE,0.0,0.006025,0.00536,0.0,6256,TRUE,0,48,38,48,38,349,555,294,505,0,305,5,0,0,0,0,0,0,0,0
PolyORBNT-COL-S05J20,9,FALSE,0.0,0.005165,0.005325,0.0,6184,TRUE,0,48,38,48,38,349,555,291,502,0,313,5,0,0,0,0,0,0,0,0
PolyORBNT-COL-S05J30,1,FALSE,0.0,0.006272,0.006575,0.0,6840,TRUE,0,48,38,48,38,489,745,411,672,0,457,5,0,0,0,0,0,0,0,0
PolyORBNT-COL-S05J30,10,FALSE,0.0,0.006646,0.007442,0.0,6776,TRUE,0,48,38,48,38,489,745,410,671,0,458,5,0,0,0,0,0,0,0,0
PolyORBNT-COL-S05J30,11,NONE,0.0,0.006816,0.007368,0.0,223992,FALSE,0,48,38,48,38,489,745,446,707,0,134,5,0,0,0,0,0,0,0,0
PolyORBNT-COL-S05J30,12,FALSE,0.0,0.006595,0.007125,0.0,6776,TRUE,0,48,38,48,38,489,745,411,672,0,365,5,0,0,0,0,0,0,0,0
PolyORBNT-COL-S05J30,13,TRUE,0.0,0.006479,0.00712,0.006375,8008,FALSE,0,48,38,48,38,489,745,415,676,0,199,5,0,0,0,0,0,0,0,0
PolyORBNT-COL-S05J30,14,FALSE,0.0,0.006446,0.007463,0.006436,11168,FALSE,0,48,38,48,38,489,745,413,674,0,451,5,0,0,0,0,0,0,0,0
PolyORBNT-COL-S05J30,15,NONE,0.0,0.00662,0.007292,0.0,282616,FALSE,0,48,38,48,38,489,745,442,703,0,210,5,0,0,0,0,0,0,0,0
PolyORBNT-COL-S05J30,16,TRUE,0.0,0.006592,0.007186,0.004962,8936,FALSE,0,48,38,48,38,489,745,410,671,0,458,5,0,0,0,0,0,0,0,0
PolyORBNT-COL-S05J30,2,FALSE,0.0,0.006561,0.007552,0.005628,8084,FALSE,0,48,38,48,38,489,745,445,706,0,351,5,0,0,0,0,0,0,0,0
PolyORBNT-COL-S05J30,3,NONE,0.0,0.006559,0.007204,0.0,201924,FALSE,0,48,38,48,38,489,745,411,672,0,365,5,0,0,0,0,0,0,0,0
PolyORBNT-COL-S05J30,4,TRUE,0.0,0.006693,0.008634,0.016631,13680,FALSE,0,48,38,48,38,489,745,480,741,0,163,5,0,0,0,0,0,0,0,0
PolyORBNT-COL-S05J30,5,TRUE,0.0,0.006691,0.007458,0.0,6408,TRUE,0,48,38,48,38,489,745,413,674,0,442,5,0,0,0,0,0,0,0,0
PolyORBNT-COL-S05J30,6,FALSE,0.0,0.006818,0.007388,0.0,6848,TRUE,0,48,38,48,38,489,745,413,674,0,451,5,0,0,0,0,0,0,0,0
PolyORBNT-COL-S05J30,7,TRUE,0.0,0.00678,0.007205,0.0,6892,TRUE,0,48,38,48,38,489,745,414,675,0,205,5,0,0,0,0,0,0,0,0
PolyORBNT-COL-S05J30,8,FALSE,0.0,0.006733,0.007436,0.0,6924,TRUE,0,48,38,48,38,489,745,441,702,0,303,5,0,0,0,0,0,0,0,0
PolyORBNT-COL-S05J30,9,FALSE,0.0,0.006797,0.007586,0.004743,7936,FALSE,0,48,38,48,38,489,745,413,674,0,451,5,0,0,0,0,0,0,0,0
PolyORBNT-COL-S05J40,1,NONE,0.0,0.009881,0.008895,0.0,186360,FALSE,0,48,38,48,38,629,935,532,843,0,587,5,0,0,0,0,0,0,0,0
PolyORBNT-COL-S05J40,10,TRUE,0.0,0.008479,0.009849,0.010064,8312,FALSE,0,48,38,48,38,629,935,530,841,0,598,5,0,0,0,0,0,0,0,0
PolyORBNT-COL-S05J40,11,NONE,0.0,0.00836,0.011793,0.0,252376,FALSE,0,48,38,48,38,629,935,530,841,0,598,5,0,0,0,0,0,0,0,0
PolyORBNT-COL-S05J40,12,TRUE,0.0,0.011247,0.010106,0.0,7696,TRUE,0,48,38,48,38,629,935,531,842,0,475,5,0,0,0,0,0,0,0,0
PolyORBNT-COL-S05J40,13,FALSE,0.0,0.008173,0.009697,0.008381,9196,FALSE,0,48,38,48,38,629,935,533,844,0,387,5,0,0,0,0,0,0,0,0
PolyORBNT-COL-S05J40,14,FALSE,0.0,0.008135,0.010081,0.0,7688,TRUE,0,48,38,48,38,629,935,530,841,0,598,5,0,0,0,0,0,0,0,0
PolyORBNT-COL-S05J40,15,TRUE,0.0,0.008319,0.010391,0.0,7764,TRUE,0,48,38,48,38,629,935,534,845,0,585,5,0,0,0,0,0,0,0,0
PolyORBNT-COL-S05J40,16,FALSE,0.0,0.007922,0.009785,0.009324,8912,FALSE,0,48,38,48,38,629,935,531,842,0,597,5,0,0,0,0,0,0,0,0
PolyORBNT-COL-S05J40,2,FALSE,0.0,0.00815,0.00976,0.008341,9032,FALSE,0,48,38,48,38,629,935,575,886,0,346,5,0,0,0,0,0,0,0,0
PolyORBNT-COL-S05J40,3,TRUE,0.0,0.010296,0.010136,0.0,7872,TRUE,0,48,38,48,38,629,935,571,882,0,475,5,0,0,0,0,0,0,0,0
PolyORBNT-COL-S05J40,4,NONE,0.0,0.008843,0.009774,0.0,190728,FALSE,0,48,38,48,38,629,935,531,842,0,393,5,0,0,0,0,0,0,0,0
PolyORBNT-COL-S05J40,5,TRUE,0.0,0.008416,0.009608,0.0,7756,TRUE,0,48,38,48,38,629,935,531,842,0,393,5,0,0,0,0,0,0,0,0
PolyORBNT-COL-S05J40,6,TRUE,0.0,0.008481,0.009921,0.0,7776,TRUE,0,48,38,48,38,629,935,532,843,0,470,5,0,0,0,0,0,0,0,0
PolyORBNT-COL-S05J40,7,FALSE,0.0,0.00847,0.010206,0.008188,12104,FALSE,0,48,38,48,38,629,935,535,846,0,462,5,0,0,0,0,0,0,0,0
PolyORBNT-COL-S05J40,8,TRUE,0.0,0.008286,0.009765,0.013808,8920,FALSE,0,48,38,48,38,629,935,533,844,0,387,5,0,0,0,0,0,0,0,0
PolyORBNT-COL-S05J40,9,TRUE,0.0,0.008244,0.010003,0.008461,8908,FALSE,0,48,38,48,38,629,935,532,843,0,470,5,0,0,0,0,0,0,0,0
PolyORBNT-COL-S05J60,1,TRUE,0.0,0.010438,0.014626,0.0,9400,TRUE,0,48,38,48,38,909,1315,897,1308,0,199,5,0,0,0,0,0,0,0,0
PolyORBNT-COL-S05J60,10,FALSE,0.0,0.011813,0.017327,0.0,8868,TRUE,0,48,38,48,38,909,1315,770,1181,0,878,5,0,0,0,0,0,0,0,0
PolyORBNT-COL-S05J60,11,FALSE,0.0,0.015751,0.017202,0.006651,9228,FALSE,0,48,38,48,38,909,1315,776,1187,0,684,5,0,0,0,0,0,0,0,0
PolyORBNT-COL-S05J60,12,TRUE,0.0,0.011218,0.017113,0.013849,8892,FALSE,0,48,38,48,38,909,1315,770,1181,0,878,5,0,0,0,0,0,0,0,0
PolyORBNT-COL-S05J60,13,FALSE,0.0,0.0115,0.015336,0.0,8868,TRUE,0,48,38,48,38,909,1315,770,1181,0,878,5,0,0,0,0,0,0,0,0
PolyORBNT-COL-S05J60,14,FALSE,0.0,0.011089,0.017399,0.0,8944,TRUE,0,48,38,48,38,909,1315,773,1184,0,868,5,0,0,0,0,0,0,0,0
PolyORBNT-COL-S05J60,15,FALSE,0.0,0.011236,0.017036,0.0,8936,TRUE,0,48,38,48,38,909,1315,771,1182,0,868,5,0,0,0,0,0,0,0,0
PolyORBNT-COL-S05J60,16,FALSE,0.0,0.011096,0.016757,0.0,8952,TRUE,0,48,38,48,38,909,1315,774,1185,0,861,5,0,0,0,0,0,0,0,0
PolyORBNT-COL-S05J60,2,FALSE,0.0,0.011296,0.01757,0.0,9716,TRUE,0,48,38,48,38,909,1315,771,1182,0,877,5,0,0,0,0,0,0,0,0
PolyORBNT-COL-S05J60,3,NONE,0.0,0.011672,0.016768,0.0,145740,FALSE,0,48,38,48,38,909,1315,773,1184,0,567,5,0,0,0,0,0,0,0,0
PolyORBNT-COL-S05J60,4,FALSE,0.0,0.011382,0.017521,0.0,9032,TRUE,0,48,38,48,38,909,1315,831,1242,0,695,5,0,0,0,0,0,0,0,0
PolyORBNT-COL-S05J60,5,NONE,0.0,0.01186,0.017837,0.0,121508,FALSE,0,48,38,48,38,909,1315,770,1181,0,878,5,0,0,0,0,0,0,0,0
PolyORBNT-COL-S05J60,6,NONE,0.0,0.011622,0.017461,0.0,187468,FALSE,0,48,38,48,38,909,1315,770,1181,0,878,5,0,0,0,0,0,0,0,0
PolyORBNT-COL-S05J60,7,NONE,0.0,0.011801,0.017547,0.0,134128,FALSE,0,48,38,48,38,909,1315,770,1181,0,878,5,0,0,0,0,0,0,0,0
PolyORBNT-COL-S05J60,8,TRUE,0.0,0.011357,0.016378,0.016087,9264,FALSE,0,48,38,48,38,909,1315,772,1183,0,568,5,0,0,0,0,0,0,0,0
PolyORBNT-COL-S05J60,9,TRUE,0.0,0.01139,0.017399,0.0,8940,TRUE,0,48,38,48,38,909,1315,771,1182,0,868,5,0,0,0,0,0,0,0,0
PolyORBNT-COL-S05J80,1,TRUE,0.0,0.018195,0.027544,0.0,10336,TRUE,0,48,38,48,38,1189,1695,1010,1521,0,1158,5,0,0,0,0,0,0,0,0
PolyORBNT-COL-S05J80,10,NONE,0.0,0.014851,0.027668,0.0,288256,FALSE,0,48,38,48,38,1189,1695,1010,1521,0,1158,5,0,0,0,0,0,0,0,0
