model name,query index,verification time,verification memory,answer,solved by query simplification,prev place count,prev transition count,post place count,post transition count,reduce time,state space size,rule A,rule B,rule C,rule D,rule E,rule F,rule G,rule H,rule I,rule J,rule K,rule L,rule M,rule N,rule P,rule Q,rule R
DiscoveryGPU-PT-08b,16,0.0,3916,FALSE,TRUE,240,254,2,2,0.00105,2,118,55,0,0,0,18,39,1,1,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-08b,2,0.001781,5556,TRUE,FALSE,240,254,9,9,0.001134,81,130,54,0,0,0,18,38,1,1,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-08b,3,0.002625,5824,TRUE,FALSE,240,254,15,16,0.001507,486,124,51,0,1,0,18,35,3,1,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-08b,4,0.0,3944,FALSE,TRUE,240,254,12,12,0.001294,96,125,52,0,1,0,17,37,0,1,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-08b,5,0.002185,5824,TRUE,FALSE,240,254,12,14,0.000988,405,141,49,0,1,0,18,35,0,1,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-08b,6,0.0,3932,FALSE,TRUE,240,254,10,11,0.001031,135,130,50,0,1,0,18,38,0,1,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-08b,7,0.003069,5904,TRUE,FALSE,240,254,65,69,0.001782,0,131,41,0,7,0,17,20,0,0,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-08b,8,0.001958,5640,FALSE,FALSE,240,254,23,24,0.001272,1944,130,47,0,0,0,17,36,2,1,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-08b,9,0.002137,5636,TRUE,FALSE,240,254,23,22,0.000942,865,115,51,0,1,0,16,37,0,1,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-09a,1,0.0,3992,FALSE,TRUE,93,127,25,27,0.00049,1537,9,24,0,0,0,0,41,0,1,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-09a,10,0.0,3948,FALSE,TRUE,93,127,12,11,0.000488,37,9,26,0,0,0,0,43,0,1,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-09a,11,0.00189,5564,FALSE,FALSE,93,127,9,11,0.000634,25,15,24,0,0,0,2,41,0,1,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-09a,12,0.0,3932,TRUE,TRUE,93,127,9,10,0.000721,81,24,24,0,2,0,2,41,0,1,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-09a,13,0.0,3984,FALSE,TRUE,93,127,20,22,0.001209,301,23,0,0,0,0,0,51,0,6,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-09a,14,0.0,3976,TRUE,TRUE,93,127,21,22,0.000496,1281,9,24,0,0,0,0,42,0,1,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-09a,15,0.002026,5904,TRUE,FALSE,93,127,52,58,0.000511,1140481,8,19,0,0,0,0,33,0,1,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-09a,16,0.0,3948,FALSE,TRUE,93,127,14,18,0.00064,675,28,21,0,3,0,2,37,0,1,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-09a,2,0.0,3964,TRUE,TRUE,93,127,17,21,0.000777,1134,24,20,0,3,0,2,37,0,1,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-09a,3,0.0,4096,FALSE,TRUE,93,127,47,51,0.001117,261361,7,22,0,0,0,0,51,0,4,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-09a,4,0.0,3920,TRUE,TRUE,93,127,2,3,0.00097,3,15,26,0,0,0,2,44,0,1,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-09a,5,0.0,3916,FALSE,TRUE,93,127,2,3,0.000592,3,11,26,0,0,0,2,44,0,1,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-09a,6,0.0,4100,TRUE,TRUE,93,127,48,53,0.000533,760321,8,21,0,0,0,0,36,0,1,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-09a,7,0.002201,5804,TRUE,FALSE,93,127,2,3,0.000767,3,15,26,0,0,0,2,44,0,1,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-09a,8,0.0,3924,FALSE,TRUE,93,127,3,3,0.000626,3,14,26,0,0,0,2,44,0,1,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-09a,9,0.0,3952,TRUE,TRUE,93,127,14,14,0.000637,65,9,25,0,0,0,0,43,0,1,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-09b,1,0.0,3908,FALSE,TRUE,268,284,2,2,0.001106,3,135,62,0,0,0,20,45,0,1,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-09b,10,0.001891,5788,FALSE,FALSE,268,284,4,4,0.001227,6,134,62,0,0,0,20,43,1,1,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-09b,11,0.0,3924,TRUE,TRUE,268,284,12,13,0.001325,144,142,58,0,0,0,20,42,1,1,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-09b,12,0.003175,5788,FALSE,FALSE,268,284,4,4,0.001137,9,141,61,0,0,0,20,44,0,1,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-09b,13,0.0,3912,TRUE,TRUE,268,284,7,8,0.001308,15,129,60,0,0,0,20,43,2,1,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-09b,14,0.0,3948,FALSE,TRUE,268,284,16,18,0.001161,270,137,57,0,0,0,19,40,0,1,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-09b,15,0.001884,5820,FALSE,FALSE,268,284,16,19,0.001175,2025,147,55,0,1,0,20,40,0,1,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-09b,16,0.001893,5528,TRUE,FALSE,268,284,2,2,0.001089,3,136,62,0,0,0,20,45,0,1,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-09b,2,0.0,3908,FALSE,TRUE,268,284,2,2,0.001204,3,134,62,0,1,0,20,44,0,1,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-09b,3,0.0,4252,FALSE,TRUE,268,284,85,85,0.001691,0,147,34,0,0,0,18,43,0,1,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-09b,4,0.0,3932,FALSE,TRUE,268,284,15,16,0.001547,1080,167,55,0,2,0,19,39,0,1,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-09b,5,0.0,3904,TRUE,TRUE,268,284,2,3,0.001137,3,132,61,0,0,0,20,44,0,1,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-09b,6,0.003695,6076,FALSE,FALSE,268,284,83,84,0.001208,0,134,39,0,0,0,18,41,0,1,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-09b,7,0.0,3924,TRUE,TRUE,268,284,8,7,0.001122,54,146,60,0,0,0,19,44,0,1,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-09b,8,0.001876,5640,TRUE,FALSE,268,284,19,17,0.001193,226,131,60,0,0,0,18,45,0,1,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-09b,9,0.0,3920,FALSE,TRUE,268,284,6,6,0.001405,18,141,61,0,0,0,20,43,1,1,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-10a,1,0.002052,5520,FALSE,FALSE,103,141,4,4,0.000694,9,21,29,0,2,0,2,47,0,1,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-10a,10,0.002073,5904,TRUE,FALSE,103,141,33,34,0.000602,16897,9,26,0,0,0,0,45,0,1,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-10a,11,0.0,3924,FALSE,TRUE,103,141,8,9,0.000718,18,18,27,0,1,0,2,47,0,1,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-10a,12,0.0022,5812,FALSE,FALSE,103,141,9,9,0.000722,81,27,27,0,3,0,2,45,0,1,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-10a,13,0.0,3900,TRUE,TRUE,103,141,3,3,0.000763,3,11,29,0,0,0,2,49,0,1,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-10a,14,0.002088,5836,TRUE,FALSE,103,141,20,23,0.000937,5400,34,25,0,5,0,2,40,0,1,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-10a,15,0.0,3972,TRUE,TRUE,103,141,21,21,0.001159,101,10,28,0,0,0,0,70,0,4,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-10a,16,0.0,4048,FALSE,TRUE,103,141,38,46,0.001162,47521,20,0,0,0,0,0,47,0,6,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-10a,2,0.0,3912,FALSE,TRUE,103,141,3,3,0.00111,3,15,29,0,0,0,2,49,0,1,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-10a,3,0.0,3924,FALSE,TRUE,103,141,11,12,0.00103,243,20,28,0,2,0,2,46,0,1,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-10a,4,0.002034,5816,TRUE,FALSE,103,141,13,14,0.001141,324,28,25,0,2,0,2,44,0,1,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-10a,5,0.001999,5792,FALSE,FALSE,103,141,5,5,0.000699,9,17,28,0,1,0,2,48,0,1,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-10a,6,0.002674,5792,FALSE,FALSE,103,141,6,6,0.001126,9,15,28,0,0,0,2,48,0,1,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-10a,7,0.002139,5804,FALSE,FALSE,103,141,8,9,0.000887,24,17,28,0,2,0,2,46,0,1,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-10a,8,0.0,3896,TRUE,TRUE,103,141,2,2,0.00069,3,13,30,0,0,0,2,50,0,1,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-10a,9,0.0,4088,FALSE,TRUE,103,141,44,47,0.00091,112267,9,24,0,0,0,0,42,0,1,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-10b,1,0.001988,5824,TRUE,FALSE,296,314,23,21,0.001794,7776,175,60,0,2,0,19,44,1,1,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-10b,10,0.001801,5640,FALSE,FALSE,296,314,4,4,0.001331,9,150,68,0,1,0,22,49,0,1,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-10b,11,0.0,3892,FALSE,TRUE,296,314,2,2,0.001093,3,143,70,0,0,0,22,50,0,1,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-10b,12,0.0,3892,FALSE,TRUE,296,314,2,2,0.001281,3,151,69,0,0,0,22,50,0,1,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-10b,13,0.0,3956,TRUE,TRUE,296,314,19,20,0.002221,1086,162,62,0,2,0,21,43,1,1,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-10b,14,0.002697,5640,FALSE,FALSE,296,314,4,4,0.001629,9,158,68,0,0,0,22,50,0,1,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-10b,15,0.002347,5640,TRUE,FALSE,296,314,4,4,0.001274,9,149,68,0,0,0,22,50,0,1,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-10b,16,0.0,3892,FALSE,TRUE,296,314,3,3,0.001846,3,143,69,0,0,0,22,49,1,1,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-10b,2,0.002468,5640,TRUE,FALSE,296,314,2,2,0.001928,3,150,69,0,0,0,22,50,0,1,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-10b,3,0.002505,5904,FALSE,FALSE,296,314,66,68,0.00151,0,171,57,0,9,0,21,28,0,0,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-10b,4,0.001959,5640,FALSE,FALSE,296,314,4,4,0.001485,6,157,68,0,1,0,21,47,0,1,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-10b,5,0.003105,5904,FALSE,FALSE,296,314,66,67,0.001721,0,172,56,0,9,0,21,29,0,0,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-10b,6,0.002559,5800,FALSE,FALSE,296,314,14,17,0.002122,315,155,63,0,2,0,22,44,1,1,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-10b,7,0.0,3892,FALSE,TRUE,296,314,2,2,0.001418,3,142,70,0,0,0,22,50,0,1,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-10b,8,0.002545,5636,TRUE,FALSE,296,314,4,5,0.001871,9,148,67,0,0,0,22,49,0,1,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-10b,9,0.0,3932,FALSE,TRUE,296,314,15,15,0.001655,407,143,65,0,1,0,22,48,1,1,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-11a,1,0.001972,5824,TRUE,FALSE,113,155,11,14,0.000909,135,31,29,0,1,0,2,49,0,1,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-11a,10,0.002012,5544,FALSE,FALSE,113,155,6,8,0.0008,27,24,31,0,0,0,2,53,0,1,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-11a,11,0.0,3908,FALSE,TRUE,113,155,2,2,0.000784,3,18,32,0,1,0,2,54,0,1,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-11a,12,0.0,4004,TRUE,TRUE,113,155,33,36,0.00066,7041,10,28,0,0,0,0,48,0,1,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-11a,13,0.001995,5636,TRUE,FALSE,113,155,26,26,0.000643,991,10,31,0,0,0,0,52,0,1,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-11a,14,0.001927,5832,TRUE,FALSE,113,155,14,18,0.000814,1296,33,27,0,3,0,2,47,0,1,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-11a,15,0.001986,5796,FALSE,FALSE,113,155,4,4,0.00078,9,25,31,0,2,0,2,52,0,1,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-11a,16,0.001934,5636,FALSE,FALSE,113,155,26,27,0.000693,1009,11,29,0,0,0,0,51,0,1,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-11a,2,0.0,3908,FALSE,TRUE,113,155,2,3,0.000788,3,13,32,0,0,0,2,54,0,1,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-11a,3,0.0,3916,FALSE,TRUE,113,155,6,6,0.001038,27,24,32,0,2,0,2,52,0,1,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-11a,4,0.002288,5900,FALSE,FALSE,113,155,37,38,0.000812,12475,10,29,0,0,0,0,50,0,1,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-11a,5,0.0,4032,FALSE,TRUE,113,155,34,36,0.00066,29701,10,30,0,0,0,0,49,0,1,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-11a,6,0.0,3952,TRUE,TRUE,113,155,18,18,0.000619,113,11,31,0,0,0,0,52,0,1,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-11a,7,0.0,3948,FALSE,TRUE,113,155,14,17,0.00096,360,28,27,0,3,0,2,47,0,1,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-11a,8,0.0,4000,FALSE,TRUE,113,155,32,34,0.000647,4753,10,29,0,0,0,0,49,0,1,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-11a,9,0.002149,5824,FALSE,FALSE,113,155,11,12,0.000898,324,39,28,0,5,0,2,48,0,1,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-11b,1,0.0,3908,TRUE,TRUE,324,344,2,2,0.001423,3,164,76,0,0,0,24,55,0,1,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-11b,10,0.003675,6048,TRUE,FALSE,324,344,74,73,0.001802,0,186,63,0,11,0,22,32,0,0,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-11b,11,0.001892,5544,TRUE,FALSE,324,344,6,5,0.001859,18,173,75,0,1,0,23,53,0,1,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-11b,12,0.002747,5796,FALSE,FALSE,324,344,4,4,0.001794,9,167,75,0,0,0,24,54,0,1,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-11b,13,0.0,3936,TRUE,TRUE,324,344,16,17,0.002122,1083,183,70,0,1,0,24,51,2,1,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-11b,14,0.0,3936,TRUE,TRUE,324,344,12,13,0.002071,100,172,73,0,0,0,24,51,2,1,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-11b,15,0.002129,5552,FALSE,FALSE,324,344,8,9,0.002134,81,180,72,0,1,0,24,52,0,1,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-11b,16,0.00264,5796,FALSE,FALSE,324,344,7,8,0.001813,15,165,75,0,0,0,24,52,1,1,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-11b,2,0.006479,6168,FALSE,FALSE,324,344,94,115,0.001469,0,174,33,0,11,0,23,11,0,0,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-11b,3,0.002332,5640,FALSE,FALSE,324,344,25,25,0.002397,17376,195,65,0,2,0,22,46,2,1,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-11b,4,0.002106,5796,FALSE,FALSE,324,344,4,4,0.001432,5,157,76,0,0,0,24,55,0,1,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-11b,5,0.002491,5824,TRUE,FALSE,324,344,16,16,0.001662,1080,182,70,0,0,0,24,53,2,1,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-11b,6,0.0,3928,FALSE,TRUE,324,344,6,6,0.001454,21,164,76,0,0,0,24,53,0,1,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-11b,7,0.002143,5528,FALSE,FALSE,324,344,4,3,0.001591,4,159,77,0,0,0,23,54,0,1,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-11b,8,0.0,3944,FALSE,TRUE,324,344,18,18,0.001482,7290,186,67,0,1,0,23,51,0,1,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-11b,9,0.002051,5700,TRUE,FALSE,324,344,25,28,0.001737,4950,169,65,0,1,0,23,47,2,1,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-12a,1,0.002573,5640,FALSE,FALSE,123,169,9,8,0.000973,13,12,36,0,0,0,0,59,0,1,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-12a,10,0.0,4028,TRUE,TRUE,123,169,31,36,0.001928,1695,28,0,0,0,0,0,66,0,6,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-12a,11,0.001945,5776,FALSE,FALSE,123,169,14,13,0.000687,23,11,35,0,0,0,0,58,0,1,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-12a,12,0.0,3940,TRUE,TRUE,123,169,14,17,0.001053,972,41,30,0,2,0,2,52,0,1,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-12a,13,0.00271,5636,TRUE,FALSE,123,169,3,3,0.001123,3,17,35,0,0,0,2,59,0,1,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-12a,14,0.0,3992,FALSE,TRUE,123,169,23,23,0.001139,221,11,34,0,0,0,0,56,0,1,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-12a,15,0.0,3872,TRUE,TRUE,123,169,2,2,0.001115,3,15,36,0,0,0,2,60,0,1,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-12a,16,0.002075,5804,FALSE,FALSE,123,169,16,17,0.001473,1620,38,31,0,3,0,2,52,0,1,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-12a,2,0.0,3892,FALSE,TRUE,123,169,2,3,0.001268,3,14,35,0,0,0,2,59,0,1,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-12a,3,0.002383,5636,TRUE,FALSE,123,169,6,6,0.000914,9,17,34,0,0,0,2,58,0,1,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-12a,4,0.0,3908,FALSE,TRUE,123,169,6,6,0.001388,27,32,33,0,3,0,2,56,0,1,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-12a,5,0.0,4100,FALSE,TRUE,123,169,48,50,0.001811,245001,12,30,0,0,0,0,75,0,4,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-12a,6,0.002446,5640,FALSE,FALSE,123,169,6,6,0.001132,9,17,34,0,0,0,2,58,0,1,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-12a,7,0.002639,5636,FALSE,FALSE,123,169,27,28,0.001053,969,10,33,0,0,0,0,55,0,1,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-12a,8,0.0,3968,TRUE,TRUE,123,169,19,22,0.001318,4374,36,28,0,3,0,2,50,0,1,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-12a,9,0.002029,5776,FALSE,FALSE,123,169,11,10,0.000877,17,12,35,0,0,0,0,59,0,1,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-12b,1,0.0,4056,TRUE,TRUE,352,374,44,47,0.001419,120961,165,74,0,0,0,24,54,0,1,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-12b,10,0.0,3924,FALSE,TRUE,352,374,12,14,0.001665,155,185,81,0,0,0,26,56,0,1,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-12b,11,0.002129,5792,TRUE,FALSE,352,374,15,16,0.001915,1215,185,80,0,0,0,26,56,1,1,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-12b,12,0.0,3892,FALSE,TRUE,352,374,2,2,0.002013,3,175,83,0,0,0,26,60,0,1,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-12b,13,0.002156,5796,FALSE,FALSE,352,374,14,15,0.002134,567,180,77,0,1,0,26,57,0,1,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-12b,14,0.0,3892,FALSE,TRUE,352,374,2,2,0.002038,3,174,83,0,0,0,26,60,0,1,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-12b,15,0.002491,5640,FALSE,FALSE,352,374,4,4,0.002018,9,180,80,0,1,0,26,59,0,1,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-12b,16,0.001866,5788,FALSE,FALSE,352,374,8,9,0.001834,30,181,81,0,0,0,26,56,1,1,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-12b,2,0.003181,5640,FALSE,FALSE,352,374,4,3,0.002061,6,177,83,0,0,0,25,59,0,1,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-12b,3,0.001795,5640,FALSE,FALSE,352,374,4,4,0.001417,9,181,80,0,1,0,26,59,0,1,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-12b,4,0.001848,5640,FALSE,FALSE,352,374,5,5,0.001804,6,169,82,0,0,0,26,58,2,1,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-12b,5,0.0,3904,TRUE,TRUE,352,374,12,10,0.002032,144,190,81,0,2,0,24,54,2,1,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-12b,6,0.002191,5792,FALSE,FALSE,352,374,14,16,0.001792,315,180,76,0,2,0,26,56,0,1,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-12b,7,0.0,3892,FALSE,TRUE,352,374,2,2,0.001211,3,169,84,0,0,0,26,60,0,1,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-12b,8,0.0,3900,FALSE,TRUE,352,374,4,3,0.001629,6,185,83,0,2,0,25,56,0,1,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-12b,9,0.001873,5784,TRUE,FALSE,352,374,8,8,0.001672,29,183,79,0,1,0,26,59,0,1,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-13a,1,0.002572,5804,TRUE,FALSE,133,183,2,2,0.001176,3,20,38,0,1,0,2,64,0,1,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-13a,10,0.002083,5568,FALSE,FALSE,133,183,11,12,0.001154,162,30,36,0,3,0,2,59,0,1,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-13a,11,0.0,3948,TRUE,TRUE,133,183,12,13,0.001158,225,38,34,0,4,0,2,56,0,1,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-13a,12,0.0,3916,FALSE,TRUE,133,183,2,2,0.000854,3,13,39,1,0,0,0,65,0,1,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-13a,13,0.002486,5804,FALSE,FALSE,133,183,4,5,0.001259,9,21,37,0,1,0,2,63,0,1,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-13a,14,0.002645,5912,FALSE,FALSE,133,183,32,34,0.001037,7777,13,36,0,0,0,0,61,0,1,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-13a,15,0.0,3920,FALSE,TRUE,133,183,3,3,0.001259,3,18,38,0,0,0,2,64,0,1,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-13a,16,0.002182,5912,FALSE,FALSE,133,183,49,50,0.000942,485101,12,34,0,0,0,0,58,0,1,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-13a,2,0.0,3980,FALSE,TRUE,133,183,19,21,0.001154,2835,32,33,0,3,0,2,57,0,1,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-13a,3,0.00205,5912,TRUE,FALSE,133,183,36,37,0.000892,11089,12,35,0,0,0,0,60,0,1,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-13a,4,0.003209,5556,FALSE,FALSE,133,183,7,8,0.001086,27,30,36,0,1,0,2,61,0,1,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-13a,5,0.002286,5912,FALSE,FALSE,133,183,37,40,0.001816,46657,13,36,0,0,0,0,89,0,4,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-13a,6,0.0,3916,FALSE,TRUE,133,183,2,2,0.001071,3,21,38,0,1,0,2,63,0,1,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-13a,7,0.0,4048,FALSE,TRUE,133,183,39,41,0.000867,53461,12,36,0,0,0,0,60,0,1,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-13a,8,0.0,3932,FALSE,TRUE,133,183,7,7,0.001295,27,23,38,0,1,0,2,63,0,1,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-13a,9,0.002265,5912,FALSE,FALSE,133,183,43,46,0.000817,67761,11,33,0,0,0,0,56,0,1,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-13b,1,0.0,3924,TRUE,TRUE,380,404,13,13,0.002177,486,186,88,0,0,0,28,62,2,1,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-13b,10,0.002065,5824,TRUE,FALSE,380,404,15,13,0.00237,432,205,86,0,1,0,26,60,2,1,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-13b,11,0.002327,5832,TRUE,FALSE,380,404,17,21,0.002294,2430,193,82,0,0,0,28,59,1,1,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-13b,12,0.0,3912,FALSE,TRUE,380,404,2,3,0.00236,3,188,89,0,0,0,28,64,0,1,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-13b,13,0.002392,6168,TRUE,FALSE,380,404,107,108,0.002638,0,198,62,0,0,0,25,60,0,1,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-13b,14,0.001936,5532,TRUE,FALSE,380,404,2,2,0.001835,3,187,90,0,0,0,28,65,0,1,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-13b,15,0.0,3924,FALSE,TRUE,380,404,4,5,0.001988,9,191,89,0,0,0,28,63,0,1,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-13b,16,0.002143,5532,TRUE,FALSE,380,404,2,2,0.001993,3,190,90,0,1,0,28,63,0,1,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-13b,2,0.001873,5820,FALSE,FALSE,380,404,10,11,0.001843,135,181,88,0,0,0,28,64,0,1,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-13b,3,0.0,3928,TRUE,TRUE,380,404,8,7,0.001823,54,191,89,0,1,0,27,63,0,1,0,0,0,0,0,0,0,0
