model name,query index,verification time,verification memory,answer,solved by query simplification,prev place count,prev transition count,post place count,post transition count,reduce time,state space size,rule A,rule B,rule C,rule D,rule E,rule F,rule G,rule H,rule I,rule J,rule K,rule L,rule M,rule N,rule P,rule Q,rule R
AutoFlight-PT-96b,9,0.001897,5796,TRUE,FALSE,7894,7868,2,2,0.025086,3,5978,624,0,384,0,263,0,0,1,0,0,0,0,0,0,0,0
BART-PT-002,1,0.0,3968,TRUE,TRUE,474,404,16,23,0.003228,42,44,0,3,10,0,204,0,207,1,0,0,0,0,0,0,0,0
BART-PT-002,10,0.0,3552,FALSE,TRUE,474,404,9,14,0.004307,16,48,0,3,20,0,206,0,208,1,0,0,0,0,0,0,0,0
BART-PT-002,11,0.0,3696,FALSE,TRUE,474,404,35,62,0.005798,224,88,0,3,24,0,202,0,146,1,0,0,0,0,0,0,0,0
BART-PT-002,12,0.002318,5648,TRUE,FALSE,474,404,13,19,0.004757,36,44,0,3,14,0,206,0,208,1,0,0,0,0,0,0,0,0
BART-PT-002,13,0.0,3460,TRUE,TRUE,474,404,2,0,0.003041,1,14,0,3,2,0,207,4,248,1,0,0,0,0,0,0,0,0
BART-PT-002,14,0.0,3652,TRUE,TRUE,474,404,31,48,0.005468,165,46,0,3,16,0,202,0,192,1,0,0,0,0,0,0,0,0
BART-PT-002,15,0.0,3912,TRUE,TRUE,474,404,2,2,0.002366,2,2,0,3,0,0,207,0,259,1,0,0,0,0,0,0,0,0
BART-PT-002,16,0.0,3540,FALSE,TRUE,474,404,7,8,0.002638,9,10,0,3,0,0,206,0,248,1,0,0,0,0,0,0,0,0
BART-PT-002,2,0.0,4372,FALSE,TRUE,474,404,74,168,0.009813,1190,156,0,3,15,0,202,2,39,1,0,0,0,0,0,0,0,0
BART-PT-002,3,0.0,3952,FALSE,TRUE,474,404,13,16,0.003241,25,33,0,3,8,0,204,2,221,1,0,0,0,0,0,0,0,0
BART-PT-002,4,0.0,3460,FALSE,TRUE,474,404,1,0,0.002888,1,6,0,3,4,0,208,2,256,1,0,0,0,0,0,0,0,0
BART-PT-002,5,0.0,3664,FALSE,TRUE,474,404,33,52,0.005543,195,46,0,3,22,0,202,0,190,1,0,0,0,0,0,0,0,0
BART-PT-002,6,0.0,3460,FALSE,TRUE,474,404,1,0,0.00262,1,20,0,3,4,0,208,2,242,1,0,0,0,0,0,0,0,0
BART-PT-002,7,0.0,3460,TRUE,TRUE,474,404,1,0,0.002124,1,2,0,3,0,0,208,2,260,1,0,0,0,0,0,0,0,0
BART-PT-002,8,0.0,3912,TRUE,TRUE,474,404,4,4,0.00657,3,129,0,3,46,0,207,1,131,1,0,0,0,0,0,0,0,0
BART-PT-002,9,0.0,3540,FALSE,TRUE,474,404,7,8,0.002586,9,6,0,3,0,0,206,0,252,1,0,0,0,0,0,0,0,0
BART-PT-005,1,0.003127,5544,FALSE,FALSE,870,1010,4,4,0.003726,4,5,0,3,1,0,207,0,648,1,0,0,0,0,0,0,0,0
BART-PT-005,10,0.0,3980,TRUE,TRUE,870,1010,16,22,0.00556,200,5,0,3,10,0,207,0,639,1,0,0,0,0,0,0,0,0
BART-PT-005,11,0.0,4036,FALSE,TRUE,870,1010,32,44,0.005101,4500,45,0,3,40,0,202,5,588,1,0,0,0,0,0,0,0,0
BART-PT-005,12,0.0,4144,TRUE,TRUE,870,1010,42,68,0.00467,28224,65,0,3,8,0,204,0,556,1,0,0,0,0,0,0,0,0
BART-PT-005,13,0.0,4164,FALSE,TRUE,870,1010,43,77,0.007053,31104,202,0,3,72,0,204,0,418,1,0,0,0,0,0,0,0,0
BART-PT-005,14,0.0,3936,TRUE,TRUE,870,1010,5,6,0.00365,6,5,0,3,3,0,207,0,647,1,0,0,0,0,0,0,0,0
BART-PT-005,15,0.0,3948,FALSE,TRUE,870,1010,8,10,0.00403,10,5,0,3,0,0,209,5,645,1,0,0,0,0,0,0,0,0
BART-PT-005,16,0.0,3576,TRUE,TRUE,870,1010,16,20,0.003633,243,50,0,3,10,0,206,0,595,1,0,0,0,0,0,0,0,0
BART-PT-005,2,0.0,3940,TRUE,TRUE,870,1010,7,8,0.004372,9,18,0,3,10,0,209,3,633,1,0,0,0,0,0,0,0,0
BART-PT-005,3,0.003029,5572,FALSE,FALSE,870,1010,7,8,0.003263,12,5,0,3,2,0,207,0,646,1,0,0,0,0,0,0,0,0
BART-PT-005,4,0.0,4076,TRUE,TRUE,870,1010,37,57,0.004681,14112,109,0,3,32,0,204,0,517,1,0,0,0,0,0,0,0,0
BART-PT-005,5,0.0,4036,TRUE,TRUE,870,1010,30,46,0.00449,5250,45,0,3,10,0,205,0,587,1,0,0,0,0,0,0,0,0
BART-PT-005,6,0.003132,5812,FALSE,FALSE,870,1010,4,4,0.003498,4,5,0,3,2,0,207,0,648,1,0,0,0,0,0,0,0,0
BART-PT-005,7,0.002545,5648,TRUE,FALSE,870,1010,20,28,0.004154,720,95,0,3,29,0,206,0,546,1,0,0,0,0,0,0,0,0
BART-PT-005,8,0.002617,5648,TRUE,FALSE,870,1010,14,18,0.006671,108,16,0,3,14,0,207,1,630,1,0,0,0,0,0,0,0,0
BART-PT-005,9,0.0,3924,TRUE,TRUE,870,1010,2,2,0.00389,2,5,0,3,1,0,207,0,649,1,0,0,0,0,0,0,0,0
BART-PT-010,1,0.003064,5800,FALSE,FALSE,1530,2020,3,4,0.011004,3,10,0,3,2,0,207,0,1298,1,0,0,0,0,0,0,0,0
BART-PT-010,10,0.0,4164,FALSE,TRUE,1530,2020,47,70,0.01719,2949120,130,0,3,55,0,205,0,1145,1,0,0,0,0,0,0,0,0
BART-PT-010,11,0.0,4124,FALSE,TRUE,1530,2020,43,64,0.014217,1638400,19,0,3,22,0,206,0,1259,1,0,0,0,0,0,0,0,0
BART-PT-010,12,0.002069,5560,TRUE,FALSE,1530,2020,8,8,0.014839,16,10,0,3,4,0,207,0,1296,1,0,0,0,0,0,0,0,0
BART-PT-010,13,0.002145,5800,TRUE,FALSE,1530,2020,4,4,0.012908,4,10,0,3,0,0,207,0,1298,1,0,0,0,0,0,0,0,0
BART-PT-010,14,0.002231,5728,FALSE,FALSE,1530,2020,37,49,0.01435,248832,29,0,3,2,0,205,10,1256,1,0,0,0,0,0,0,0,0
BART-PT-010,15,0.002295,5796,TRUE,FALSE,1530,2020,2,2,0.01416,2,10,0,3,2,0,207,0,1299,1,0,0,0,0,0,0,0,0
BART-PT-010,16,0.0,3924,FALSE,TRUE,1530,2020,6,6,0.011889,8,10,0,3,2,0,207,0,1297,1,0,0,0,0,0,0,0,0
BART-PT-010,2,0.0,4068,FALSE,TRUE,1530,2020,37,52,0.014621,291600,40,0,3,7,0,206,0,1244,1,0,0,0,0,0,0,0,0
BART-PT-010,3,0.0,3960,FALSE,TRUE,1530,2020,14,18,0.016169,108,36,0,3,24,0,212,6,1265,1,0,0,0,0,0,0,0,0
BART-PT-010,4,0.0,3948,FALSE,TRUE,1530,2020,10,11,0.012723,32,9,0,3,5,0,207,0,1295,1,0,0,0,0,0,0,0,0
BART-PT-010,5,0.0,3944,FALSE,TRUE,1530,2020,12,13,0.017942,36,185,0,3,49,0,212,17,1118,1,0,0,0,0,0,0,0,0
BART-PT-010,6,0.0,4140,TRUE,TRUE,1530,2020,45,68,0.013132,2293760,50,0,3,25,0,206,0,1226,1,0,0,0,0,0,0,0,0
BART-PT-010,7,0.0,3912,FALSE,TRUE,1530,2020,2,2,0.010091,2,10,0,3,0,0,207,0,1299,1,0,0,0,0,0,0,0,0
BART-PT-010,8,0.002536,5832,TRUE,FALSE,1530,2020,11,12,0.01151,48,10,0,3,5,0,207,0,1294,1,0,0,0,0,0,0,0,0
BART-PT-010,9,0.0,3912,TRUE,TRUE,1530,2020,2,2,0.010806,2,10,0,3,0,0,207,0,1299,1,0,0,0,0,0,0,0,0
BART-PT-020,1,0.0,4364,FALSE,TRUE,2850,4040,85,127,0.017108,0,79,0,3,40,0,206,0,2477,1,0,0,0,0,0,0,0,0
BART-PT-020,10,0.00221,5556,TRUE,FALSE,2850,4040,8,8,0.018434,16,20,0,3,8,0,207,0,2596,1,0,0,0,0,0,0,0,0
BART-PT-020,11,0.0,3924,FALSE,TRUE,2850,4040,4,4,0.012664,4,20,0,3,0,0,207,0,2598,1,0,0,0,0,0,0,0,0
BART-PT-020,12,0.002123,5564,TRUE,FALSE,2850,4040,9,10,0.015674,24,20,0,3,5,0,207,0,2595,1,0,0,0,0,0,0,0,0
BART-PT-020,13,0.0,3920,TRUE,TRUE,2850,4040,8,8,0.015265,16,20,0,3,4,0,207,0,2596,1,0,0,0,0,0,0,0,0
BART-PT-020,14,0.002387,5796,TRUE,FALSE,2850,4040,4,4,0.014919,4,20,0,3,2,0,207,0,2598,1,0,0,0,0,0,0,0,0
BART-PT-020,15,0.002159,5648,FALSE,FALSE,2850,4040,4,4,0.012669,4,20,0,3,0,0,207,0,2598,1,0,0,0,0,0,0,0,0
BART-PT-020,16,0.002209,5564,FALSE,FALSE,2850,4040,10,10,0.017382,32,20,0,3,3,0,207,0,2595,1,0,0,0,0,0,0,0,0
BART-PT-020,2,0.002065,5564,FALSE,FALSE,2850,4040,10,10,0.01958,32,20,0,3,1,0,207,0,2595,1,0,0,0,0,0,0,0,0
BART-PT-020,3,0.0,4328,TRUE,TRUE,2850,4040,87,131,0.025055,0,78,0,3,44,0,206,0,2476,1,0,0,0,0,0,0,0,0
BART-PT-020,4,0.0,3536,TRUE,TRUE,2850,4040,5,4,0.018383,4,20,0,3,2,0,224,20,2598,1,0,0,0,0,0,0,0,0
BART-PT-020,5,0.003543,6664,FALSE,FALSE,2850,4040,121,320,0.45352,6520500,2505,0,3,1200,0,221,15,0,0,0,0,0,0,0,0,0,0
BART-PT-020,6,0.0,3928,FALSE,TRUE,2850,4040,6,6,0.015983,8,20,0,3,3,0,207,0,2597,1,0,0,0,0,0,0,0,0
BART-PT-020,7,0.003072,5792,FALSE,FALSE,2850,4040,4,4,0.018195,4,20,0,3,2,0,207,0,2598,1,0,0,0,0,0,0,0,0
BART-PT-020,8,0.002187,5832,TRUE,FALSE,2850,4040,13,14,0.01603,96,20,0,3,5,0,207,0,2593,1,0,0,0,0,0,0,0,0
BART-PT-020,9,0.0,3916,FALSE,TRUE,2850,4040,2,2,0.012712,2,20,0,3,0,0,207,0,2599,1,0,0,0,0,0,0,0,0
BART-PT-030,1,0.0,3952,TRUE,TRUE,4170,6060,12,12,0.02494,64,30,0,3,8,0,207,0,3894,1,0,0,0,0,0,0,0,0
BART-PT-030,10,0.002375,6260,TRUE,FALSE,4170,6060,102,141,0.032195,0,564,0,3,152,0,206,0,3295,1,0,0,0,0,0,0,0,0
BART-PT-030,11,0.0,3932,FALSE,TRUE,4170,6060,4,4,0.040202,3,89,0,3,62,0,235,29,3839,1,0,0,0,0,0,0,0,0
BART-PT-030,12,0.001869,5548,FALSE,FALSE,4170,6060,2,2,0.031785,2,30,0,3,1,0,207,0,3899,1,0,0,0,0,0,0,0,0
BART-PT-030,13,0.00209,5572,TRUE,FALSE,4170,6060,8,8,0.028383,16,30,0,3,1,0,207,0,3896,1,0,0,0,0,0,0,0,0
BART-PT-030,14,0.0,3984,FALSE,TRUE,4170,6060,18,20,0.028938,576,30,0,3,13,0,207,0,3890,1,0,0,0,0,0,0,0,0
BART-PT-030,15,0.00253,6268,TRUE,FALSE,4170,6060,103,143,0.032111,0,476,0,3,126,0,206,0,3382,1,0,0,0,0,0,0,0,0
BART-PT-030,16,0.0,3936,FALSE,TRUE,4170,6060,4,4,0.02851,4,30,0,3,1,0,207,0,3898,1,0,0,0,0,0,0,0,0
BART-PT-030,2,0.0,3476,TRUE,TRUE,4170,6060,1,0,0.030018,1,390,0,3,90,0,236,30,3540,1,0,0,0,0,0,0,0,0
BART-PT-030,3,0.00212,5648,TRUE,FALSE,4170,6060,14,16,0.025312,128,30,0,3,4,0,207,0,3892,1,0,0,0,0,0,0,0,0
BART-PT-030,4,0.001978,6400,TRUE,FALSE,4170,6060,126,190,0.029582,0,119,0,3,59,0,206,0,3716,1,0,0,0,0,0,0,0,0
BART-PT-030,5,0.002495,5840,TRUE,FALSE,4170,6060,12,12,0.032793,64,30,0,3,5,0,207,0,3894,1,0,0,0,0,0,0,0,0
BART-PT-030,6,0.0,3964,FALSE,TRUE,4170,6060,12,12,0.028386,64,30,0,3,4,0,207,0,3894,1,0,0,0,0,0,0,0,0
BART-PT-030,7,0.0,3944,TRUE,TRUE,4170,6060,12,12,0.028326,64,30,0,3,7,0,207,0,3894,1,0,0,0,0,0,0,0,0
BART-PT-030,8,0.0,4532,FALSE,TRUE,4170,6060,127,193,0.038034,0,120,0,3,66,0,206,0,3714,1,0,0,0,0,0,0,0,0
BART-PT-030,9,0.002176,5816,TRUE,FALSE,4170,6060,4,4,0.028239,4,30,0,3,1,0,207,0,3898,1,0,0,0,0,0,0,0,0
BART-PT-040,1,0.002775,5536,TRUE,FALSE,5490,8080,2,2,0.036924,2,40,0,3,2,0,207,0,5199,1,0,0,0,0,0,0,0,0
BART-PT-040,10,0.0,3924,FALSE,TRUE,5490,8080,4,4,0.04218,4,40,0,3,4,0,207,0,5198,1,0,0,0,0,0,0,0,0
BART-PT-040,11,0.001916,5800,FALSE,FALSE,5490,8080,4,4,0.041574,4,40,0,3,3,0,207,0,5198,1,0,0,0,0,0,0,0,0
BART-PT-040,12,0.0,3924,TRUE,TRUE,5490,8080,8,8,0.047995,16,40,0,3,2,0,207,0,5196,1,0,0,0,0,0,0,0,0
BART-PT-040,13,0.0,3940,FALSE,TRUE,5490,8080,8,8,0.043112,16,40,0,3,6,0,207,0,5196,1,0,0,0,0,0,0,0,0
BART-PT-040,14,0.001977,5648,FALSE,FALSE,5490,8080,16,16,0.042593,256,40,0,3,2,0,207,0,5192,1,0,0,0,0,0,0,0,0
BART-PT-040,15,0.0,3952,TRUE,TRUE,5490,8080,12,12,0.042758,64,40,0,3,7,0,207,0,5194,1,0,0,0,0,0,0,0,0
BART-PT-040,16,0.002503,5828,TRUE,FALSE,5490,8080,10,10,0.042034,32,40,0,3,2,0,207,0,5195,1,0,0,0,0,0,0,0,0
BART-PT-040,2,0.0,3920,TRUE,TRUE,5490,8080,6,6,0.036066,8,40,0,3,4,0,207,0,5197,1,0,0,0,0,0,0,0,0
BART-PT-040,3,0.0,3916,FALSE,TRUE,5490,8080,2,2,0.041775,2,40,0,3,2,0,207,0,5199,1,0,0,0,0,0,0,0,0
BART-PT-040,4,0.0,3928,TRUE,TRUE,5490,8080,8,8,0.039344,16,40,0,3,2,0,207,0,5196,1,0,0,0,0,0,0,0,0
BART-PT-040,5,0.002016,5800,FALSE,FALSE,5490,8080,4,4,0.033321,4,40,0,3,0,0,207,0,5198,1,0,0,0,0,0,0,0,0
BART-PT-040,6,0.0,4588,TRUE,TRUE,5490,8080,130,179,0.038984,0,159,0,3,47,0,206,0,4992,1,0,0,0,0,0,0,0,0
BART-PT-040,7,0.00219,5648,FALSE,FALSE,5490,8080,20,20,0.043119,1024,40,0,3,6,0,207,0,5190,1,0,0,0,0,0,0,0,0
BART-PT-040,8,0.002136,5800,TRUE,FALSE,5490,8080,2,2,0.034129,2,40,0,3,0,0,207,0,5199,1,0,0,0,0,0,0,0,0
BART-PT-040,9,0.0,3916,FALSE,TRUE,5490,8080,2,2,0.039441,2,40,0,3,0,0,207,0,5199,1,0,0,0,0,0,0,0,0
BART-PT-050,1,0.002504,5792,FALSE,FALSE,6810,10100,6,6,0.046648,8,50,0,3,0,0,207,0,6497,1,0,0,0,0,0,0,0,0
BART-PT-050,10,0.0,3884,TRUE,TRUE,6810,10100,2,2,0.042444,2,50,0,3,0,0,207,0,6499,1,0,0,0,0,0,0,0,0
BART-PT-050,11,0.002439,5648,TRUE,FALSE,6810,10100,2,2,0.046419,2,50,0,3,0,0,207,0,6499,1,0,0,0,0,0,0,0,0
BART-PT-050,12,0.00316,5648,TRUE,FALSE,6810,10100,2,2,0.04665,2,50,0,3,0,0,207,0,6499,1,0,0,0,0,0,0,0,0
BART-PT-050,13,0.003187,5796,TRUE,FALSE,6810,10100,10,10,0.053622,32,50,0,3,4,0,207,0,6495,1,0,0,0,0,0,0,0,0
BART-PT-050,14,0.0,3896,FALSE,TRUE,6810,10100,2,2,0.0419,2,50,0,3,0,0,207,0,6499,1,0,0,0,0,0,0,0,0
BART-PT-050,15,0.00268,5792,FALSE,FALSE,6810,10100,8,8,0.058041,16,50,0,3,2,0,207,0,6496,1,0,0,0,0,0,0,0,0
BART-PT-050,16,0.0,3920,FALSE,TRUE,6810,10100,10,10,0.057916,32,50,0,3,4,0,207,0,6495,1,0,0,0,0,0,0,0,0
BART-PT-050,2,0.002827,5800,TRUE,FALSE,6810,10100,9,10,0.052367,24,50,0,3,7,0,207,0,6495,1,0,0,0,0,0,0,0,0
BART-PT-050,3,0.002483,5792,FALSE,FALSE,6810,10100,6,6,0.05259,8,50,0,3,4,0,207,0,6497,1,0,0,0,0,0,0,0,0
BART-PT-050,4,0.002466,5648,FALSE,FALSE,6810,10100,4,4,0.052801,4,50,0,3,2,0,207,0,6498,1,0,0,0,0,0,0,0,0
BART-PT-050,5,0.002513,5648,TRUE,FALSE,6810,10100,4,4,0.046049,4,50,0,3,0,0,207,0,6498,1,0,0,0,0,0,0,0,0
BART-PT-050,6,0.0,3896,FALSE,TRUE,6810,10100,2,2,0.045796,2,50,0,3,0,0,207,0,6499,1,0,0,0,0,0,0,0,0
BART-PT-050,7,0.002771,5648,FALSE,FALSE,6810,10100,19,20,0.058291,768,50,0,3,9,0,207,0,6490,1,0,0,0,0,0,0,0,0
BART-PT-050,8,0.002547,5800,FALSE,FALSE,6810,10100,9,10,0.058968,24,50,0,3,3,0,207,0,6495,1,0,0,0,0,0,0,0,0
BART-PT-050,9,0.002718,5648,FALSE,FALSE,6810,10100,4,4,0.056897,4,50,0,3,3,0,207,0,6498,1,0,0,0,0,0,0,0,0
BART-PT-060,1,0.003027,5548,FALSE,FALSE,8130,12120,6,6,0.082708,8,60,0,3,2,0,207,0,7797,1,0,0,0,0,0,0,0,0
BART-PT-060,10,0.002135,5832,TRUE,FALSE,8130,12120,10,10,0.078011,32,60,0,3,1,0,207,0,7795,1,0,0,0,0,0,0,0,0
BART-PT-060,11,0.001812,5556,FALSE,FALSE,8130,12120,7,8,0.077171,12,60,0,3,2,0,207,0,7796,1,0,0,0,0,0,0,0,0
BART-PT-060,12,0.002456,5648,TRUE,FALSE,8130,12120,20,20,0.078094,1024,60,0,3,6,0,207,0,7790,1,0,0,0,0,0,0,0,0
BART-PT-060,13,0.0,4828,FALSE,TRUE,8130,12120,182,242,0.080027,0,180,0,3,0,0,206,0,7559,1,0,0,0,0,0,0,0,0
BART-PT-060,14,0.0,5568,TRUE,TRUE,8130,12120,365,546,0.086629,0,180,0,3,123,0,205,0,7377,1,0,0,0,0,0,0,0,0
BART-PT-060,15,0.002679,5796,FALSE,FALSE,8130,12120,4,4,0.079973,4,60,0,3,3,0,207,0,7798,1,0,0,0,0,0,0,0,0
BART-PT-060,16,0.002398,5796,TRUE,FALSE,8130,12120,2,2,0.076741,2,60,0,3,1,0,207,0,7799,1,0,0,0,0,0,0,0,0
BART-PT-060,2,0.0,3912,FALSE,TRUE,8130,12120,2,2,0.067663,2,60,0,3,2,0,207,0,7799,1,0,0,0,0,0,0,0,0
BART-PT-060,3,0.002568,5552,TRUE,FALSE,8130,12120,8,8,0.073372,16,60,0,3,4,0,207,0,7796,1,0,0,0,0,0,0,0,0
BART-PT-060,4,0.002812,5648,FALSE,FALSE,8130,12120,13,14,0.074201,96,60,0,3,8,0,207,0,7793,1,0,0,0,0,0,0,0,0
BART-PT-060,5,0.0,3956,FALSE,TRUE,8130,12120,12,12,0.074137,64,60,0,3,6,0,207,0,7794,1,0,0,0,0,0,0,0,0
BART-PT-060,6,0.0,3912,FALSE,TRUE,8130,12120,2,2,0.06006,2,60,0,3,0,0,207,0,7799,1,0,0,0,0,0,0,0,0
BART-PT-060,7,0.001843,5824,TRUE,FALSE,8130,12120,11,12,0.071235,48,60,0,3,4,0,207,0,7794,1,0,0,0,0,0,0,0,0
BART-PT-060,8,0.002067,7052,TRUE,FALSE,8130,12120,246,370,0.084094,0,60,0,3,125,0,206,0,7615,1,0,0,0,0,0,0,0,0
BART-PT-060,9,0.0,3916,FALSE,TRUE,8130,12120,2,2,0.078111,2,60,0,3,2,0,207,0,7799,1,0,0,0,0,0,0,0,0
BridgeAndVehicles-PT-V04P05N02,1,0.0,4164,FALSE,TRUE,28,52,28,52,0.003871,2874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BridgeAndVehicles-PT-V04P05N02,10,0.0,4144,TRUE,TRUE,28,52,22,49,0.000458,1460,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
BridgeAndVehicles-PT-V04P05N02,11,0.0,4140,FALSE,TRUE,28,52,22,49,0.000483,1460,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
BridgeAndVehicles-PT-V04P05N02,12,0.0,4136,FALSE,TRUE,28,52,21,48,0.000467,1322,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
BridgeAndVehicles-PT-V04P05N02,13,0.0,4164,TRUE,TRUE,28,52,28,52,0.000178,2874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BridgeAndVehicles-PT-V04P05N02,14,0.0,4140,FALSE,TRUE,28,52,21,48,0.000489,1322,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
BridgeAndVehicles-PT-V04P05N02,15,0.0,4164,TRUE,TRUE,28,52,26,52,0.000293,2874,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
BridgeAndVehicles-PT-V04P05N02,16,0.0,4136,FALSE,TRUE,28,52,21,48,0.000469,1322,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
BridgeAndVehicles-PT-V04P05N02,2,0.0,3728,TRUE,TRUE,28,52,21,48,0.000469,1322,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
BridgeAndVehicles-PT-V04P05N02,3,0.0,4136,FALSE,TRUE,28,52,21,48,0.00047,1322,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
BridgeAndVehicles-PT-V04P05N02,4,0.0,3752,TRUE,TRUE,28,52,26,52,0.000295,2874,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
BridgeAndVehicles-PT-V04P05N02,5,0.0,4160,FALSE,TRUE,28,52,25,51,0.000267,2246,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
BridgeAndVehicles-PT-V04P05N02,6,0.015241,5916,FALSE,FALSE,28,52,26,52,0.000378,2874,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
BridgeAndVehicles-PT-V04P05N02,7,0.0,4148,FALSE,TRUE,28,52,23,50,0.000263,1618,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
BridgeAndVehicles-PT-V04P05N02,8,0.0,4164,TRUE,TRUE,28,52,26,52,0.00033,2874,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
BridgeAndVehicles-PT-V04P05N02,9,0.011953,5916,FALSE,FALSE,28,52,25,51,0.000343,2246,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
BridgeAndVehicles-PT-V10P10N10,1,0.002731,6864,FALSE,FALSE,48,288,46,288,0.005294,259556,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
BridgeAndVehicles-PT-V10P10N10,10,0.0,5032,TRUE,TRUE,48,288,41,284,0.003595,63294,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
BridgeAndVehicles-PT-V10P10N10,11,0.0,5032,FALSE,TRUE,48,288,41,284,0.003725,63294,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
BridgeAndVehicles-PT-V10P10N10,12,0.002183,6896,FALSE,FALSE,48,288,42,285,0.003349,66440,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
BridgeAndVehicles-PT-V10P10N10,13,0.0,5032,TRUE,TRUE,48,288,41,284,0.003492,63294,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
BridgeAndVehicles-PT-V10P10N10,14,0.002353,6924,TRUE,FALSE,48,288,45,287,0.002239,164516,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
BridgeAndVehicles-PT-V10P10N10,15,0.0,5064,FALSE,TRUE,48,288,46,287,0.002161,164516,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BridgeAndVehicles-PT-V10P10N10,16,0.0,5040,TRUE,TRUE,48,288,42,285,0.003456,66440,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
BridgeAndVehicles-PT-V10P10N10,2,0.002465,6924,TRUE,FALSE,48,288,46,288,0.002344,259556,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
BridgeAndVehicles-PT-V10P10N10,3,0.0,5060,FALSE,TRUE,48,288,46,287,0.002613,164516,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BridgeAndVehicles-PT-V10P10N10,4,0.0,5036,FALSE,TRUE,48,288,41,284,0.003363,63294,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
BridgeAndVehicles-PT-V10P10N10,5,0.0,5064,TRUE,TRUE,48,288,46,287,0.002074,164516,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BridgeAndVehicles-PT-V10P10N10,6,0.0,5064,FALSE,TRUE,48,288,46,288,0.001887,259556,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
BridgeAndVehicles-PT-V10P10N10,7,0.0,4656,TRUE,TRUE,48,288,41,284,0.003783,63294,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
BridgeAndVehicles-PT-V10P10N10,8,0.0,4652,FALSE,TRUE,48,288,41,284,0.003363,63294,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
BridgeAndVehicles-PT-V10P10N10,9,0.0,5032,FALSE,TRUE,48,288,41,284,0.003365,63294,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
BridgeAndVehicles-PT-V20P10N10,1,0.0,6212,FALSE,TRUE,68,548,67,548,0.008711,6732570,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BridgeAndVehicles-PT-V20P10N10,10,0.0,6160,FALSE,TRUE,68,548,61,544,0.011339,1282506,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
BridgeAndVehicles-PT-V20P10N10,11,0.0,6164,TRUE,TRUE,68,548,62,545,0.012834,1328148,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
BridgeAndVehicles-PT-V20P10N10,12,0.003348,7480,TRUE,FALSE,68,548,61,544,0.01136,1282506,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
BridgeAndVehicles-PT-V20P10N10,13,0.0,6160,TRUE,TRUE,68,548,61,544,0.013044,1282506,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
BridgeAndVehicles-PT-V20P10N10,14,138.046,193992,TRUE,FALSE,68,548,66,548,0.006966,6732570,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
BridgeAndVehicles-PT-V20P10N10,15,0.002271,7476,TRUE,FALSE,68,548,61,544,0.012778,1282506,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
BridgeAndVehicles-PT-V20P10N10,16,0.003317,6992,FALSE,FALSE,68,548,66,547,0.008433,4053390,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
