model name,query index,verification time,verification memory,answer,solved by query simplification,prev place count,prev transition count,post place count,post transition count,reduce time,state space size,rule A,rule B,rule C,rule D,rule E,rule F,rule G,rule H,rule I,rule J,rule K,rule L,rule M,rule N,rule P,rule Q,rule R,rule S
HirschbergSinclair-PT-35,15,0.0,5692,TRUE,FALSE,998,922,5,3,0.003769,6,459,1,4,0,0,0,69,0,2,0,0,0,2,0,0,0,0,344
HirschbergSinclair-PT-35,16,0.0,5256,FALSE,TRUE,998,922,375,335,0.004611,42610,440,32,0,0,0,0,68,0,2,0,0,0,1,0,0,0,0,15
HirschbergSinclair-PT-35,2,0.0,4640,FALSE,TRUE,998,922,207,182,0.003608,2116,454,12,0,0,0,0,68,0,2,0,0,0,1,0,0,0,0,171
HirschbergSinclair-PT-35,3,0.0,3900,FALSE,TRUE,998,922,34,26,0.002748,41,455,0,0,0,0,0,70,0,2,0,0,0,1,0,0,0,0,332
HirschbergSinclair-PT-35,4,0.0,5796,TRUE,FALSE,998,922,49,41,0.003096,348,452,1,1,0,0,0,70,0,2,0,0,0,2,0,0,1,0,308
HirschbergSinclair-PT-35,5,0.0,6092,TRUE,FALSE,998,922,124,111,0.00357,83796,435,2,0,0,0,0,65,0,2,0,0,0,2,0,0,0,0,272
HirschbergSinclair-PT-35,6,0.0,5720,FALSE,FALSE,998,922,11,9,0.002847,17,457,1,4,0,0,0,70,0,2,0,0,0,2,0,0,1,0,341
HirschbergSinclair-PT-35,7,0.0,5708,FALSE,FALSE,998,922,14,10,0.002602,24,456,1,0,0,0,0,70,0,2,0,0,0,1,0,0,1,0,329
HirschbergSinclair-PT-35,8,0.0,3996,TRUE,TRUE,998,922,57,47,0.003324,549,451,0,0,0,0,0,69,0,2,0,0,0,2,0,0,0,0,301
HirschbergSinclair-PT-35,9,0.0,4204,FALSE,TRUE,998,922,114,100,0.003354,441,456,4,0,0,0,0,68,0,2,0,0,0,1,0,0,0,0,259
HirschbergSinclair-PT-40,1,0.0,3832,FALSE,TRUE,1068,982,14,10,0.002744,14,490,0,3,0,0,0,80,0,2,0,0,0,1,0,0,1,0,360
HirschbergSinclair-PT-40,10,0.0,3924,TRUE,TRUE,1068,982,34,27,0.002918,144,484,0,0,0,0,0,79,0,2,0,0,0,2,0,0,0,0,342
HirschbergSinclair-PT-40,11,0.0,5792,FALSE,FALSE,1068,982,61,51,0.003551,507,481,1,1,0,0,0,79,0,2,0,0,0,2,0,0,1,0,312
HirschbergSinclair-PT-40,12,0.0,5532,FALSE,FALSE,1068,982,33,26,0.002514,186,486,0,2,0,0,0,80,0,2,0,0,0,2,0,0,1,0,340
HirschbergSinclair-PT-40,13,0.0,5796,FALSE,FALSE,1068,982,67,56,0.003102,4941,479,0,0,0,0,0,77,0,2,0,0,0,2,0,0,0,0,313
HirschbergSinclair-PT-40,14,0.0,3800,TRUE,TRUE,1068,982,3,2,0.002327,3,487,0,3,0,0,0,79,0,2,0,0,0,1,0,0,0,0,360
HirschbergSinclair-PT-40,15,0.0,3884,TRUE,TRUE,1068,982,37,30,0.002604,1404,485,1,2,0,0,0,78,0,2,0,0,0,2,0,0,1,0,341
HirschbergSinclair-PT-40,16,0.0,5796,TRUE,FALSE,1068,982,61,50,0.003162,3069,481,1,0,0,0,0,76,0,2,0,0,0,2,0,0,0,0,325
HirschbergSinclair-PT-40,2,0.0,3972,TRUE,TRUE,1068,982,49,40,0.003624,1020,482,0,2,0,0,0,76,0,2,0,0,0,2,0,0,1,0,337
HirschbergSinclair-PT-40,3,0.0,5796,TRUE,FALSE,1068,982,41,33,0.002927,162,485,0,0,0,0,0,79,0,2,0,0,0,2,0,0,0,0,344
HirschbergSinclair-PT-40,4,0.0,3824,TRUE,TRUE,1068,982,12,8,0.002481,8,488,1,1,0,0,0,80,0,2,0,0,0,1,0,0,1,0,358
HirschbergSinclair-PT-40,5,0.0,6060,FALSE,FALSE,1068,982,101,89,0.003354,16768,470,2,0,0,0,0,75,0,2,0,0,0,2,0,0,0,0,306
HirschbergSinclair-PT-40,6,0.0,6028,TRUE,FALSE,1068,982,107,94,0.003339,33530,469,1,0,0,0,0,74,0,2,0,0,0,1,0,0,0,0,302
HirschbergSinclair-PT-40,7,0.0,5528,FALSE,FALSE,1068,982,16,11,0.002437,27,488,1,2,0,0,0,79,0,2,0,0,0,1,0,0,1,0,352
HirschbergSinclair-PT-40,8,0.0,5688,FALSE,FALSE,1068,982,4,4,0.002298,9,486,0,1,0,0,0,78,0,2,0,0,0,2,0,0,0,0,353
HirschbergSinclair-PT-40,9,0.0,5532,TRUE,FALSE,1068,982,30,24,0.003058,132,485,0,2,0,0,0,79,0,2,0,0,0,2,0,0,1,0,343
HirschbergSinclair-PT-45,1,0.0,3920,FALSE,TRUE,1138,1042,36,28,0.004091,261,512,1,2,0,0,0,88,0,2,0,0,0,2,0,0,1,0,326
HirschbergSinclair-PT-45,10,0.0,3820,FALSE,TRUE,1138,1042,9,6,0.003516,6,519,0,3,0,0,0,90,0,2,0,0,0,2,0,0,1,0,372
HirschbergSinclair-PT-45,11,0.0,4012,TRUE,TRUE,1138,1042,60,49,0.003732,5508,510,0,0,0,0,0,86,0,2,0,0,0,2,0,0,0,0,335
HirschbergSinclair-PT-45,12,0.0,5708,FALSE,FALSE,1138,1042,10,7,0.003821,15,516,1,2,0,0,0,90,0,2,0,0,0,2,0,0,1,0,364
HirschbergSinclair-PT-45,13,0.0,5532,FALSE,FALSE,1138,1042,19,14,0.003121,39,516,0,0,0,0,0,89,0,2,0,0,0,2,0,0,0,0,362
HirschbergSinclair-PT-45,14,0.0,3972,TRUE,TRUE,1138,1042,51,42,0.00371,6768,512,0,1,0,0,0,87,0,2,0,0,0,2,0,0,1,0,345
HirschbergSinclair-PT-45,15,0.0,5616,TRUE,FALSE,1138,1042,41,33,0.003354,131,513,1,1,0,0,0,90,0,2,0,0,0,2,0,0,1,0,346
HirschbergSinclair-PT-45,16,0.0,6760,TRUE,FALSE,1138,1042,291,251,0.005117,4595,518,31,0,0,0,0,88,0,2,0,0,0,1,0,0,0,0,110
HirschbergSinclair-PT-45,2,0.0,5796,TRUE,FALSE,1138,1042,36,28,0.003608,115,514,0,1,0,0,0,90,0,2,0,0,0,2,0,0,0,0,358
HirschbergSinclair-PT-45,3,0.0,5796,TRUE,FALSE,1138,1042,42,33,0.003192,129,514,1,0,0,0,0,89,0,2,0,0,0,2,0,0,0,0,350
HirschbergSinclair-PT-45,4,0.0,3808,FALSE,TRUE,1138,1042,2,2,0.003098,3,517,0,3,0,0,0,89,0,2,0,0,0,2,0,0,0,0,377
HirschbergSinclair-PT-45,5,0.0,5796,TRUE,FALSE,1138,1042,58,47,0.004103,3648,509,1,0,0,0,0,86,0,2,0,0,0,2,0,0,0,0,341
HirschbergSinclair-PT-45,6,0.0,5796,TRUE,FALSE,1138,1042,37,30,0.002899,1836,516,1,3,0,0,0,88,0,2,0,0,0,1,0,0,1,0,353
HirschbergSinclair-PT-45,7,0.0,3808,FALSE,TRUE,1138,1042,3,2,0.003091,3,520,1,4,0,0,0,90,0,2,0,0,0,2,0,0,0,0,380
HirschbergSinclair-PT-45,8,0.0,6924,FALSE,FALSE,1138,1042,329,287,0.004685,318704,501,32,0,0,0,0,86,0,2,0,0,0,1,0,0,0,0,93
HirschbergSinclair-PT-45,9,0.0,3948,FALSE,TRUE,1138,1042,48,38,0.002959,591,510,1,0,0,0,0,89,0,2,0,0,0,2,0,0,1,0,341
HirschbergSinclair-PT-50,1,0.0,3832,TRUE,TRUE,1208,1102,11,9,0.003308,21,547,0,3,0,0,0,99,0,2,0,0,0,2,0,0,1,0,375
HirschbergSinclair-PT-50,10,0.0,5704,TRUE,FALSE,1208,1102,11,8,0.002759,14,550,0,4,0,0,0,100,0,2,0,0,0,2,0,0,1,0,389
HirschbergSinclair-PT-50,11,0.0,3804,FALSE,TRUE,1208,1102,3,2,0.002543,3,547,0,4,0,0,0,99,0,2,0,0,0,1,0,0,0,0,391
HirschbergSinclair-PT-50,12,0.0,5612,FALSE,FALSE,1208,1102,44,36,0.004096,316,543,1,2,0,0,0,100,0,2,0,0,0,2,0,0,1,0,359
HirschbergSinclair-PT-50,13,0.0,5796,TRUE,FALSE,1208,1102,48,40,0.003953,864,543,0,2,0,0,0,98,0,2,0,0,0,2,0,0,1,0,360
HirschbergSinclair-PT-50,14,0.0,5532,FALSE,FALSE,1208,1102,21,16,0.003349,108,546,1,2,0,0,0,100,0,2,0,0,0,2,0,0,1,0,380
HirschbergSinclair-PT-50,15,0.0,4584,FALSE,TRUE,1208,1102,196,169,0.00423,19403,538,19,0,0,0,0,96,0,2,0,0,0,1,0,0,0,0,232
HirschbergSinclair-PT-50,16,0.0,6932,FALSE,FALSE,1208,1102,307,266,0.004372,245817,539,25,0,0,0,0,97,0,2,0,0,0,1,0,0,0,0,126
HirschbergSinclair-PT-50,2,0.0,5704,FALSE,FALSE,1208,1102,14,10,0.002706,14,549,0,3,0,0,0,100,0,2,0,0,0,2,0,0,1,0,388
HirschbergSinclair-PT-50,3,0.0,7032,TRUE,FALSE,1208,1102,357,309,0.005633,0,522,37,0,0,0,0,91,0,2,0,0,0,1,0,0,0,0,99
HirschbergSinclair-PT-50,4,0.0,3908,FALSE,TRUE,1208,1102,31,24,0.004214,41,544,1,1,0,0,0,100,0,2,0,0,0,2,0,0,1,0,374
HirschbergSinclair-PT-50,5,0.0,4936,TRUE,TRUE,1208,1102,299,257,0.00519,13194,543,29,0,0,0,0,97,0,2,0,0,0,2,0,0,0,0,125
HirschbergSinclair-PT-50,6,0.0,5532,TRUE,FALSE,1208,1102,16,12,0.002709,34,547,0,3,0,0,0,100,0,2,0,0,0,2,0,0,1,0,374
HirschbergSinclair-PT-50,7,0.0,6776,FALSE,FALSE,1208,1102,277,237,0.004262,33555,545,28,0,0,0,0,96,0,2,0,0,0,1,0,0,0,0,148
HirschbergSinclair-PT-50,8,0.0,3804,FALSE,TRUE,1208,1102,2,2,0.002548,3,547,0,3,0,0,0,99,0,2,0,0,0,1,0,0,0,0,392
HirschbergSinclair-PT-50,9,0.0,6060,FALSE,FALSE,1208,1102,102,87,0.004396,1292,539,1,0,0,0,0,96,0,2,0,0,0,2,0,0,0,0,325
HospitalTriage-PT-none,1,0.0,3448,FALSE,TRUE,245,228,19,10,0.000966,210,127,11,6,11,0,0,1,0,1,0,0,0,2,0,0,0,0,24
HospitalTriage-PT-none,10,0.0,3816,FALSE,TRUE,245,228,7,6,0.000828,12,129,11,16,10,0,0,5,0,1,0,0,0,2,0,0,0,0,37
HospitalTriage-PT-none,11,0.0,5680,FALSE,FALSE,245,228,4,4,0.001151,10,132,12,9,10,0,0,1,0,1,0,0,0,2,0,0,0,0,27
HospitalTriage-PT-none,12,0.0,5680,FALSE,FALSE,245,228,4,4,0.00082,9,128,12,16,10,0,0,4,1,1,0,0,0,2,0,0,0,0,37
HospitalTriage-PT-none,13,0.0,3824,TRUE,TRUE,245,228,9,6,0.001276,12,128,12,2,11,0,0,1,1,1,0,0,0,3,0,0,0,0,18
HospitalTriage-PT-none,14,0.0,3392,FALSE,TRUE,245,228,2,0,0.000751,1,129,12,16,11,0,0,5,4,1,0,0,0,1,0,0,0,0,38
HospitalTriage-PT-none,15,0.0,3820,TRUE,TRUE,245,228,10,8,0.000835,36,130,11,15,10,0,0,5,0,1,0,0,0,1,0,0,0,0,36
HospitalTriage-PT-none,16,0.0,5440,FALSE,FALSE,245,228,6,6,0.000957,18,129,12,10,9,0,0,3,0,1,0,0,0,3,0,0,0,0,31
HospitalTriage-PT-none,2,0.0,5716,FALSE,FALSE,245,228,14,10,0.001094,27,123,12,14,10,0,0,5,1,1,0,0,0,2,0,0,0,0,40
HospitalTriage-PT-none,3,0.0,5704,TRUE,FALSE,245,228,12,8,0.00119,56,127,12,8,11,0,0,1,0,1,0,0,0,2,0,0,0,0,24
HospitalTriage-PT-none,4,0.0,3812,TRUE,TRUE,245,228,4,2,0.001002,3,130,12,16,10,0,0,5,0,1,0,0,0,2,0,0,0,0,39
HospitalTriage-PT-none,5,0.0,5712,FALSE,FALSE,245,228,13,10,0.000893,120,129,12,8,11,0,0,1,0,1,0,0,0,2,0,0,0,0,25
HospitalTriage-PT-none,6,0.0,3828,FALSE,TRUE,245,228,13,9,0.00096,54,129,12,8,10,0,0,1,0,1,0,0,0,2,0,0,0,0,26
HospitalTriage-PT-none,7,0.0,5720,FALSE,FALSE,245,228,21,15,0.001014,1080,121,10,6,8,0,0,2,0,1,0,0,0,2,0,0,0,0,25
HospitalTriage-PT-none,8,0.0,3388,TRUE,TRUE,245,228,3,0,0.000732,1,129,11,16,11,0,0,5,4,1,0,0,0,1,0,0,0,0,38
HospitalTriage-PT-none,9,0.0,3820,TRUE,TRUE,245,228,10,8,0.000796,60,126,12,16,9,0,0,5,0,1,0,0,0,2,0,0,0,0,37
HouseConstruction-PT-00002,1,0.0,3932,NONE,FALSE,26,18,0,0,6.3e-05,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
HouseConstruction-PT-00002,10,0.0,3800,FALSE,TRUE,26,18,5,2,7.6e-05,6,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
HouseConstruction-PT-00002,11,0.0,5704,FALSE,FALSE,26,18,13,9,9.5e-05,154,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
HouseConstruction-PT-00002,12,0.0,3976,NONE,FALSE,26,18,0,0,5.3e-05,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
HouseConstruction-PT-00002,13,0.0,5708,FALSE,FALSE,26,18,18,13,0.000116,488,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HouseConstruction-PT-00002,14,0.0,5676,TRUE,FALSE,26,18,5,2,0.000114,6,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
HouseConstruction-PT-00002,15,0.0,3864,NONE,FALSE,26,18,0,0,5.6e-05,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
HouseConstruction-PT-00002,16,0.0,5700,TRUE,FALSE,26,18,13,9,0.000135,235,6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
HouseConstruction-PT-00002,2,0.0,5436,TRUE,FALSE,26,18,8,5,0.000131,21,6,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
HouseConstruction-PT-00002,3,0.0,5708,FALSE,FALSE,26,18,16,9,0.000128,235,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HouseConstruction-PT-00002,4,0.0,3976,NONE,FALSE,26,18,0,0,5.1e-05,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
HouseConstruction-PT-00002,5,0.0,3864,NONE,FALSE,26,18,0,0,5e-05,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
HouseConstruction-PT-00002,6,0.0,3928,NONE,FALSE,26,18,0,0,5.6e-05,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
HouseConstruction-PT-00002,7,0.0,3932,NONE,FALSE,26,18,0,0,5.5e-05,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
HouseConstruction-PT-00002,8,0.0,3928,NONE,FALSE,26,18,0,0,5e-05,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
HouseConstruction-PT-00002,9,0.0,5704,TRUE,FALSE,26,18,17,11,0.00011,154,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
HouseConstruction-PT-00005,1,0.0,3840,TRUE,TRUE,26,18,14,10,0.000107,15873,6,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HouseConstruction-PT-00005,10,0.0,5444,TRUE,FALSE,26,18,13,9,9.7e-05,17347,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
HouseConstruction-PT-00005,11,0.0,3816,FALSE,TRUE,26,18,9,5,7.2e-05,1176,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
HouseConstruction-PT-00005,12,0.0,5708,TRUE,FALSE,26,18,11,6,0.000141,1386,8,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
HouseConstruction-PT-00005,13,0.0,5700,TRUE,FALSE,26,18,8,6,9.1e-05,462,3,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
HouseConstruction-PT-00005,14,0.0,5716,TRUE,FALSE,26,18,13,9,0.00021,17622,8,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HouseConstruction-PT-00005,15,0.0,5440,TRUE,FALSE,26,18,3,3,6.3e-05,56,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
HouseConstruction-PT-00005,16,0.0,5720,FALSE,FALSE,26,18,18,11,0.0001,82179,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
HouseConstruction-PT-00005,2,0.0,5708,TRUE,FALSE,26,18,10,6,0.000115,462,6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
HouseConstruction-PT-00005,3,0.0,5692,FALSE,FALSE,26,18,7,3,8.8e-05,21,8,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
HouseConstruction-PT-00005,4,0.0,3848,FALSE,TRUE,26,18,17,11,0.000124,26403,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
HouseConstruction-PT-00005,5,0.0,5532,FALSE,FALSE,26,18,12,7,0.00011,1782,8,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
HouseConstruction-PT-00005,6,0.0,5704,FALSE,FALSE,26,18,9,6,9.7e-05,1092,10,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HouseConstruction-PT-00005,7,0.0,5708,FALSE,FALSE,26,18,13,9,0.000104,26637,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
HouseConstruction-PT-00005,8,0.0,5704,TRUE,FALSE,26,18,9,6,9.8e-05,2646,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
HouseConstruction-PT-00005,9,0.0,3428,TRUE,TRUE,26,18,4,2,7.5e-05,21,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
HouseConstruction-PT-00010,1,0.0,5724,FALSE,FALSE,26,18,21,14,0.000182,16244316,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HouseConstruction-PT-00010,10,0.0,5716,TRUE,FALSE,26,18,15,11,0.000149,5843682,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
HouseConstruction-PT-00010,11,0.0,5724,TRUE,FALSE,26,18,16,11,0.000111,5457816,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HouseConstruction-PT-00010,12,0.0,5444,FALSE,FALSE,26,18,7,6,0.000104,39039,4,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
HouseConstruction-PT-00010,13,0.0,5724,FALSE,FALSE,26,18,18,11,0.000124,3600532,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
HouseConstruction-PT-00010,14,0.0,5700,FALSE,FALSE,26,18,9,3,0.000165,66,13,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
HouseConstruction-PT-00010,15,0.0,5728,TRUE,FALSE,26,18,19,12,0.00016,3753906,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HouseConstruction-PT-00010,16,0.0,5708,TRUE,FALSE,26,18,11,6,0.000105,18876,9,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
HouseConstruction-PT-00010,2,0.0,5724,TRUE,FALSE,26,18,14,9,0.000154,758758,6,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
HouseConstruction-PT-00010,3,0.0,5700,FALSE,FALSE,26,18,5,2,0.0001,66,6,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
HouseConstruction-PT-00010,4,0.0,5716,FALSE,FALSE,26,18,13,7,0.000104,76648,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
HouseConstruction-PT-00010,5,0.0,5444,TRUE,FALSE,26,18,5,4,0.000132,1001,4,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
HouseConstruction-PT-00010,6,0.0,3816,TRUE,TRUE,26,18,9,7,0.00013,107393,5,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
HouseConstruction-PT-00010,7,0.0,5452,TRUE,FALSE,26,18,6,5,0.000107,3003,3,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
HouseConstruction-PT-00010,8,0.0,5724,TRUE,FALSE,26,18,16,13,0.000106,25016996,2,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
HouseConstruction-PT-00010,9,0.0,5716,FALSE,FALSE,26,18,11,8,0.000104,140998,6,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
HouseConstruction-PT-00020,1,0.0,5708,FALSE,FALSE,26,18,13,10,0.000115,0,4,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
HouseConstruction-PT-00020,10,0.0,5684,TRUE,FALSE,26,18,5,2,7.6e-05,231,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
HouseConstruction-PT-00020,11,0.0,3816,TRUE,TRUE,26,18,9,4,0.000157,28336,12,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
HouseConstruction-PT-00020,12,0.0,5696,TRUE,FALSE,26,18,12,5,0.000106,95634,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
HouseConstruction-PT-00020,13,0.0,5704,FALSE,FALSE,26,18,13,9,9.4e-05,0,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
HouseConstruction-PT-00020,14,0.0,5712,FALSE,FALSE,26,18,18,11,0.000144,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HouseConstruction-PT-00020,15,0.0,5712,FALSE,FALSE,26,18,12,9,9.5e-05,10015005,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
HouseConstruction-PT-00020,16,0.0,5684,TRUE,FALSE,26,18,5,2,9.7e-05,231,7,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
HouseConstruction-PT-00020,2,0.0,5708,FALSE,FALSE,26,18,16,12,0.000137,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
HouseConstruction-PT-00020,3,0.0,5684,TRUE,FALSE,26,18,5,2,0.00011,231,7,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
HouseConstruction-PT-00020,4,0.0,5704,FALSE,FALSE,26,18,7,5,9.2e-05,256795,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
HouseConstruction-PT-00020,5,0.0,5700,TRUE,FALSE,26,18,10,7,0.000126,3999930,9,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HouseConstruction-PT-00020,6,0.0,5712,FALSE,FALSE,26,18,13,9,9.1e-05,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
HouseConstruction-PT-00020,7,0.0,3844,TRUE,TRUE,26,18,17,12,0.000209,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
HouseConstruction-PT-00020,8,0.0,5432,TRUE,FALSE,26,18,4,4,8.6e-05,28336,6,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
HouseConstruction-PT-00020,9,0.0,5436,TRUE,FALSE,26,18,4,3,7.4e-05,1771,3,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
HouseConstruction-PT-00050,1,0.0,5672,FALSE,FALSE,26,18,1,1,6e-05,51,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
HouseConstruction-PT-00050,10,0.0,5708,FALSE,FALSE,26,18,14,11,0.000103,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
HouseConstruction-PT-00050,11,0.0,5700,TRUE,FALSE,26,18,11,10,0.000165,0,2,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
HouseConstruction-PT-00050,12,0.0,5428,FALSE,FALSE,26,18,6,4,0.000119,609076,12,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HouseConstruction-PT-00050,13,0.0,3832,TRUE,TRUE,26,18,19,12,0.00015,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HouseConstruction-PT-00050,14,0.0,5696,TRUE,FALSE,26,18,5,4,0.000116,316251,7,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
HouseConstruction-PT-00050,15,0.0,5704,TRUE,FALSE,26,18,13,9,0.000158,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
HouseConstruction-PT-00050,16,0.0,5676,TRUE,FALSE,26,18,1,1,5.9e-05,51,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
HouseConstruction-PT-00050,2,0.0,5708,TRUE,FALSE,26,18,14,9,0.000111,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
HouseConstruction-PT-00050,3,0.0,5672,FALSE,FALSE,26,18,3,3,0.00011,23426,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
HouseConstruction-PT-00050,4,0.0,5696,FALSE,FALSE,26,18,7,5,0.000124,9803781,9,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
HouseConstruction-PT-00050,5,0.0,5676,TRUE,FALSE,26,18,5,2,9.5e-05,1326,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
HouseConstruction-PT-00050,6,0.0,5708,FALSE,FALSE,26,18,16,10,0.000165,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
HouseConstruction-PT-00050,7,0.0,5672,FALSE,FALSE,26,18,1,1,5.6e-05,51,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
HouseConstruction-PT-00050,8,0.0,5432,FALSE,FALSE,26,18,4,3,7.4e-05,23426,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
HouseConstruction-PT-00050,9,0.0,5704,TRUE,FALSE,26,18,13,10,0.000107,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
HouseConstruction-PT-00100,1,0.0,5708,TRUE,FALSE,26,18,5,5,9.2e-05,96560646,3,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
HouseConstruction-PT-00100,10,0.0,5720,FALSE,FALSE,26,18,15,12,0.000121,0,3,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
HouseConstruction-PT-00100,11,0.0,5712,FALSE,FALSE,26,18,11,9,0.00011,0,2,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
HouseConstruction-PT-00100,12,0.0,5688,TRUE,FALSE,26,18,5,2,0.000118,5151,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
HouseConstruction-PT-00100,13,0.0,5720,FALSE,FALSE,26,18,16,10,0.000108,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
HouseConstruction-PT-00100,14,0.0,5720,TRUE,FALSE,26,18,16,12,0.000124,0,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
HouseConstruction-PT-00100,15,0.0,5716,TRUE,FALSE,26,18,14,11,0.000106,0,4,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
HouseConstruction-PT-00100,16,0.0,5692,TRUE,FALSE,26,18,5,2,8.5e-05,5151,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
