model name,query index,answer,crash,colored reduce time,unfold time,reduce time,verification time,verification memory,solved by query simplification,state space size,original place count,original transition count,colored reduce place count,colored reduce transition count,unfolded place count,unfolded transition count,reduced place count,reduced transition count,rule A,rule B,rule C,rule D,rule E,rule F,rule G,rule H,rule I,rule 0,rule 1,rule 2,rule 3
FamilyReunion-COL-L01200M0120C060P060G030,13,NONE,none,0.0,0.0,0.0,0.0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FamilyReunion-COL-L01200M0120C060P060G030,14,NONE,none,0.0,0.0,0.0,0.0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FamilyReunion-COL-L01200M0120C060P060G030,15,NONE,none,0.0,0.0,0.0,0.0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FamilyReunion-COL-L01200M0120C060P060G030,16,NONE,none,0.0,0.0,0.0,0.0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FamilyReunion-COL-L03000M0300G150P150G075,1,NONE,rout,0.0,1032.48,0.0,0.0,3356,FALSE,0,104,66,104,66,20508857,15950319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FamilyReunion-COL-L03000M0300G150P150G075,2,NONE,rout,0.0,1031.11,0.0,0.0,3352,FALSE,0,104,66,104,66,20508857,15950319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FamilyReunion-COL-L03000M0300G150P150G075,3,NONE,rout,0.0,996.448,0.0,0.0,3352,FALSE,0,104,66,104,66,20508857,15950319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FamilyReunion-COL-L03000M0300G150P150G075,4,NONE,rout,0.0,1032.18,0.0,0.0,3356,FALSE,0,104,66,104,66,20508857,15950319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FamilyReunion-COL-L03000M0300G150P150G075,5,NONE,rout,0.0,999.604,0.0,0.0,3352,FALSE,0,104,66,104,66,20508857,15950319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FamilyReunion-COL-L03000M0300G150P150G075,6,NONE,rout,0.0,994.117,0.0,0.0,3352,FALSE,0,104,66,104,66,20508857,15950319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FamilyReunion-COL-L03000M0300G150P150G075,7,NONE,rout,0.0,963.054,0.0,0.0,3352,FALSE,0,104,66,104,66,20508857,15950319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FamilyReunion-COL-L03000M0300G150P150G075,8,NONE,rout,0.0,959.505,0.0,0.0,3356,FALSE,0,104,66,104,66,20508857,15950319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FamilyReunion-COL-L03000M0300G150P150G075,9,NONE,rout,0.0,971.614,0.0,0.0,3352,FALSE,0,104,66,104,66,20508857,15950319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FamilyReunion-COL-L03000M0300G150P150G075,10,NONE,rout,0.0,1002.42,0.0,0.0,3352,FALSE,0,104,66,104,66,20508857,15950319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FamilyReunion-COL-L03000M0300G150P150G075,11,NONE,rout,0.0,1053.23,0.0,0.0,3356,FALSE,0,104,66,104,66,20508857,15950319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FamilyReunion-COL-L03000M0300G150P150G075,12,NONE,rout,0.0,992.676,0.0,0.0,3352,FALSE,0,104,66,104,66,20508857,15950319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FamilyReunion-COL-L03000M0300G150P150G075,13,NONE,rout,0.0,968.981,0.0,0.0,3352,FALSE,0,104,66,104,66,20508857,15950319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
