model name,query index,answer,crash,colored reduce time,unfold time,reduce time,verification time,verification memory,solved by query simplification,state space size,original place count,original transition count,colored reduce place count,colored reduce transition count,unfolded place count,unfolded transition count,reduced place count,reduced transition count,rule A,rule B,rule C,rule D,rule E,rule F,rule G,rule H,rule I,rule 0,rule 1,rule 2,rule 3,rule 4
AirplaneLD-COL-1000,7,TRUE,NONE,0.000261,0.001739,0.001092,0.002465,7740,FALSE,1129,20,15,20,15,28,27,24,26,0,0,0,1,0,0,0,0,1,0,0,0,0,0
AirplaneLD-COL-1000,8,TRUE,NONE,0.000263,0.002054,0.00202,0.0,5248,TRUE,473,20,15,20,15,28,27,22,22,0,3,0,2,0,0,0,0,1,0,0,0,0,0
AirplaneLD-COL-1000,9,TRUE,NONE,0.000214,0.001769,0.001389,0.0,5656,TRUE,554,20,15,20,15,28,27,18,20,0,0,0,3,0,0,0,0,1,0,0,0,0,0
AirplaneLD-COL-1000,10,FALSE,NONE,0.000262,0.002002,0.001646,0.0,5696,TRUE,18,20,15,20,15,28,27,10,8,0,3,0,3,0,0,0,0,1,0,0,0,0,0
AirplaneLD-COL-1000,11,TRUE,NONE,0.00026,0.002185,0.001382,0.0,5324,TRUE,937,20,15,20,15,28,27,25,25,0,1,0,1,0,0,0,0,1,0,0,0,0,0
AirplaneLD-COL-1000,12,TRUE,NONE,0.000264,0.002104,0.002143,0.0,5588,TRUE,7,20,15,20,15,28,27,6,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0
AirplaneLD-COL-1000,13,TRUE,NONE,0.000261,0.00211,0.001074,0.0,5320,TRUE,1113,20,15,20,15,28,27,24,25,0,0,0,1,0,0,0,0,1,0,0,0,0,0
AirplaneLD-COL-1000,14,TRUE,NONE,0.000261,0.002078,0.002785,0.0,5272,TRUE,25,20,15,20,15,28,27,11,11,1,0,0,1,0,0,0,0,1,0,0,0,0,0
AirplaneLD-COL-1000,15,FALSE,NONE,0.000262,0.002087,0.002083,0.003304,7744,FALSE,17,20,15,20,15,28,27,11,9,0,2,0,1,0,0,0,0,1,0,0,0,0,0
AirplaneLD-COL-1000,16,FALSE,NONE,0.000212,0.001791,0.001796,0.0,5316,TRUE,809,20,15,20,15,28,27,24,25,0,1,0,1,0,0,0,0,1,0,0,0,0,0
AirplaneLD-COL-2000,1,TRUE,NONE,0.000433,0.002938,0.001874,0.0,5248,TRUE,345,20,15,20,15,28,27,21,21,0,4,0,2,0,0,0,0,1,0,0,0,0,0
